indicator_id,file,brief,rank,why
dpi.registry--business-register,progress/2026-07-01-anp-commerce-reformes-guichet-unique.md,2,1,"only in-window dated primary statement (Commerce Minister, ANP, 1 Jul 2026) on business-formality dematerialisation/guichet unique"
dpi.registry--social-protection-register,baseline/2018-07-27-rsu-niger-bibliotheque-textes-fondateurs.md,1,1,"rsu.gouv.ne's own document library naming the RSU's founding and governance acts, earliest dated 27 Jul 2018"
dpi.registry--social-protection-register,progress/2025-09-09-lesahel-rsu-500000-menages.md,2,1,"first dated in-window figure (500,000+ households enrolled), UNICEF official at a 8 Sep 2025 workshop"
dpi.registry--social-protection-register,progress/2026-05-12-worldbank-saspp-phase3-launch.md,2,2,"distinct in-window event: World Bank SASPP phase-3 (2025-2030) launch naming Niger, committing to strengthen social registries and digital payments"
dpi.registry--electoral-register,baseline/2017-08-14-niger-code-electoral-loi-2017-64.md,1,1,Code Electoral Arts.36-37 is the controlling legal act establishing the FEB as Niger's unique national biometric voter roll under the CENI
dpi.registry--tax-register,baseline/2023-03-31-dgi-niger-nif-attribution.md,1,1,"DGI's own NIF page, citing arrete 185 du 31 mars 2023, is the clearest official statement of Niger's operative taxpayer-register instrument"
dpi.registry--tax-register,progress/2026-08-01-airinfo-recensement-impots-fonciers.md,2,1,"only in-window dated movement expanding taxpayer/property-owner identification (national rental-property census, Finance Ministry communique 27 Jul 2026)"
dpi.registry--land-register,baseline/1993-03-02-niger-ordonnance-93-015-code-rural.md,1,1,"Ordonnance 93-015 (2 Mar 1993) is the founding legal act establishing the Dossier rural/Commission Fonciere land-rights register, the base rural registry the newer E-Cadastre digitalisation layers onto"
dpi.registry--land-register,progress/2025-09-17-gouv-ne-reunion-ministre-urbanisme-digitalisation-cadastrale.md,2,1,"first distinct in-window event: ministerial strategic meeting (16 Sep 2025) setting cadastral digitalisation as a priority, precedes the ANSI CONPEC announcement"
dpi.registry--land-register,progress/2025-12-17-ansi-digitalisation-foncier-conpec-nipu.md,2,2,second distinct in-window event: ANSI's own announcement of CONPEC installation and the NIPU platform as E-Cadastre's technical backbone
dpi.mis--education,baseline/2025-12-04-men-niger-annuaire-statistique-2024-2025.md,1,1,"MEN's 2024-2025 annuaire, disseminated 4 Dec 2025, is the current authoritative output of the school-census/StatEduc2 EMIS pipeline; also the strongest in-window movement, counted once as baseline"
dpi.mis--education,progress/2025-12-03-mesri-niger-annuaire-superieur-2024-2025.md,2,1,"distinct in-window event: MESRI higher-ed annuaire validated 3 Dec 2025, documents StatEduc2 loaded with new census data"
dpi.mis--education,progress/2025-09-22-mesri-niger-annuaire-superieur-2023-2024.md,2,2,"distinct in-window event: earliest dissemination authorisation (22 Sep 2025) for a different annuaire edition, confirms the chain was live at window start"
dpi.mis--social-protection,baseline/2018-12-07-worldbank-pad3086-niger-safety-net-mis.md,1,1,World Bank PAD3086 is the clearest dated source distinguishing the CFS's established programme-delivery MIS/electronic payment modules from the RSU registry
dpi.mis--social-protection,progress/2025-09-04-lesahel-atelier-revision-pnps.md,2,1,"distinct in-window governance event: 3 Sep 2025 launch of the PNPS policy-revision roadmap, explicitly data/systems-oriented"
dpi.mis--social-protection,progress/2026-02-11-worldbank-cerp-project-paper-niger.md,2,2,"distinct in-window delivery-mechanism event: CERP Manual adopted 22 Oct 2025, operationalising CFS-led emergency transfer delivery"
dpi.mis--justice,baseline/2020-01-01-mj-niger-bulletin-justiceinfo-2020.md,1,1,"Ministry of Justice's own bulletin confirms the JusticeInfo statistical database en service depuis 2012, the clearest dated operational justice MIS"
dpi.mis--justice,progress/2026-05-11-unodc-niger-terrorism-case-management.md,2,1,distinct in-window event: 11 May 2026 launch of a centralised digital case-management database and secure videoconferencing for the Specialised Judicial Pole
dpi.mis--justice,progress/2026-07-28-sidwaya-niger-burkina-dematerialisation-justice.md,2,2,"distinct in-window event: 22-24 Jul 2026 Niger MoJ study visit to Burkina Faso on judicial dematerialisation, preparatory to a Niger e-justice platform"
dpi.mis--customs,baseline/2022-01-26-mf-niger-journee-douane-sydonia-world.md,1,1,"Finance Minister's 26 Jan 2022 World Customs Day statement is the clearest dated official confirmation SYDONIA World is fully operational, distinct from GUCE"
dpi.mis--customs,progress/2025-10-09-anp-webbfontaine-guce-progres.md,2,1,"distinct in-window event: 9 Oct 2025 Webb Fontaine DG interview detailing GUCE-Niger functional expansion (AI classification, LPCO 2, agency interconnection)"
dpi.mis--customs,progress/2026-06-12-lesahel-dvt-lancement-campagne.md,2,2,"distinct in-window event: 11 Jun 2026 national DVT campaign launch, integrating GUCE output as a mandatory SYDONIA validation control from 1 Jul 2026"
dpi.mis--land,baseline/2021-09-09-decret-2021-747-pfrn-sif.md,1,1,"Decret 2021-747 (9 Sep 2021) is the founding act adopting the PFRN, which defines the SIF/SIFR, a land-sector information system distinct from E-Cadastre"
dpi.mis--land,progress/2025-10-11-anp-zinder-infp-inventaire-forestier-pastoral.md,2,1,"only clean in-window event found: 10 Oct 2025 launch of the World Bank-funded Inventaire National Forestier et Pastoral, a land-resource data/planning system"
dpi.govtech--e-government-services,baseline/2021-01-28-service-public-ne-lancement-plateforme.md,1,1,"portal's own record of the 28 Jan 2021 PM launch of service-public.ne (NigerOnline) by ANSI/HCME, the founding record of Niger's e-government services portal"
dpi.govtech--e-government-services,progress/2026-03-11-anp-pndn-2026-2035-validation.md,2,1,"distinct in-window event: 11 Mar 2026 validation of the PNDN 2026-2035/PSDN 2026-2030, naming e-Gouvernement development as an explicit strategic axis"
dpi.govtech--e-government-services,progress/2026-04-30-mf-niger-lancement-e-bulletin.md,2,2,"distinct in-window event: 30 Apr 2026 launch of E-Bulletin, a new digitised citizen/agent-facing administrative service (payslip access)"
digital.localgov--ict-infrastructure-for-local-government,baseline/2026-05-07-niger-pvi-mairie-connectivity-reception.md,1,1,"State-media (ONEP/Le Sahel) record of the official ceremony receiving broadband connectivity for mairies under PVI, with the World Bank and communications minister present; the PVI's own project page reporting the same event failed to fetch"
digital.localgov--ict-infrastructure-for-local-government,progress/2025-12-26-diffa-naneye-yarda-digital-tax.md,2,1,"Diffa's 11 December 2025 launch of Naneye Yarda, a full digital municipal tax system with ANSI support - the first deployment of this ICT infrastructure outside Niamey"
digital.localgov--ict-infrastructure-for-local-government,progress/2026-04-15-pvi-900-localites-connectivite.md,2,2,PVI's own 15 April 2026 results reporting broadband reaching 266 communes and 900+ localities - a distinct programme-scale reporting event
digital.rural--digitalisation-of-rural-health-clinics,baseline/2019-01-01-niger-strategie-nationale-e-sante.md,1,1,"Ministry of Public Health's National E-Health Strategy 2019-2023, ties DHIS2/SNIS, rural facilities and mobile health together as the country's own standing statement"
digital.rural--digitalisation-of-rural-health-clinics,progress/2026-05-18-mhealth-goure-niger.md,2,1,mHealth's 18 May 2026 account of full-scale offline-first digital data capture across 139 rural health units in Gouré - the clearest rural CSI-level deployment found
digital.rural--digitalisation-of-rural-health-clinics,progress/2025-09-04-openhexa-niger-interoperabilite-sante.md,2,2,"OpenHEXA hosted on Ministry servers, 4 September 2025, to consolidate 32+ fragmented health platforms including DHIS2 - the data-architecture layer CSI reporting flows through"
digital.rural--digitalisation-of-rural-primary-schools,baseline/2025-12-04-men-niger-annuaire-statistique-2024-2025.md,1,1,"Ministry of Education's 2024-2025 statistical yearbook, the current published figure on the school census/StatEduc2 data-capture system"
digital.rural--digitalisation-of-rural-primary-schools,progress/2026-01-12-tillabery-karey-gorou-bibliotheque-numerique.md,2,1,Government's 12 January 2026 record of the digital-library inauguration at a rural primary school in Tillabéry - the clearest rural-primary-school-specific event
digital.rural--digitalisation-of-rural-primary-schools,progress/2026-04-16-agadez-materiel-informatique-lire.md,2,2,ANP's 16 April 2026 report of Agadez receiving LIRE-project tablets for teachers/school heads to speed up reporting - a distinct regional equipment event
digital.rural--digitalisation-of-rural-police-stations,baseline/2021-08-12-niger-dst-materiel-biometrique.md,1,1,"State-media record of the Police Nationale's DST unit receiving biometric ID/tracing equipment with planned rural posts at Abalak, Tanout, Arlit - the most authoritative dated document found"
tech.ai--use-of-ai-in-sectoral-management-information-systems,baseline/2025-07-30-niger-siateg-strategie-ia.md,1,1,"Government's dated 29 July 2025 record of the minister's statement that a national AI/data strategy is still to be elaborated, naming health/education/agriculture as target sectors"
tech.ai--use-of-ai-in-sectoral-management-information-systems,progress/2025-11-05-illimi-niger-lancement.md,2,1,"ILLIMI Niger's 23 October 2025 launch of a multisectoral data platform integrating ethical AI for predictive crisis analysis, with INS/ANSI as institutional partners"
tech.ai--use-of-ai-in-sectoral-management-information-systems,progress/2026-06-15-illimi-niger-100-professionnels-formes.md,2,2,ILLIMI's 1-12 June 2026 training of 100 professionals from INS/ANSI and other institutions in using the platform's AI tools - distinct capacity-building event
tech.ai--development-of-national-regional-ai-systems,baseline/2025-07-30-niger-siateg-strategie-ia.md,1,1,Same SIATeG government statement of intent to develop a national AI strategy - reused as baseline per the baseline-wins rule (already staged for the sectoral-MIS indicator)
tech.ai--development-of-national-regional-ai-systems,progress/2025-11-05-illimi-niger-lancement.md,2,1,ILLIMI platform launch reused - the clearest documented national multisectoral AI system in development
tech.ai--development-of-national-regional-ai-systems,progress/2026-01-30-ansi-renforcement-capacites-ia-dakar.md,2,2,ANSI's own record of its 29-30 January 2026 regional AI-cooperation workshop in Dakar with Senegal - the clearest regional AI-system cooperation step
tech.ai--control-of-ai-abuse,baseline/2022-12-16-niger-loi-2022-59-protection-donnees.md,1,1,"HAPDP's consolidated Law 2022-59, which defines AI, requires AI providers to declare to HAPDP and restricts automated decisions/profiling - the operative legal mechanism"
tech.ai--control-of-ai-abuse,progress/2026-02-18-afp-deepfake-ministre-justice-niger.md,2,1,"AFP's 18 February 2026 fact-check of an AI-manipulated video of the Justice Minister, with authorities publicly denouncing it as a deepfake - the clearest AI-abuse incident in the window"
tech.ai--control-of-ai-abuse,progress/2025-10-22-niger-strategie-desinformation.md,2,2,ANP's 22 October 2025 report of the Communication ministry installing committees to prepare a national anti-disinformation strategy
capacity.literacy--digital-literacy-general-population,baseline/2026-03-01-niger-enquete-tic-2025.md,1,1,"INS's national ICT-access and skills survey (4,000 households, published March 2026), the current published figure for general-population digital literacy"
capacity.literacy--digital-literacy-general-population,progress/2025-09-02-pvi-124-centres-numeriques-evaluation.md,2,1,ANP's 2 September 2025 report on the PVI's five-year review of 124 digital multiservice centres assisting rural populations with digital skills
capacity.training--dt-related-training-in-secondary-education,baseline/2015-01-14-niger-programmes-secondaire-second-cycle.md,1,1,Ministry of Secondary Education's second-cycle curriculum naming NTIC within the English syllabus - the operative evidence of ICT content in the secondary curriculum
capacity.training--dt-related-training-in-secondary-education,progress/2026-01-06-college-scientifique-niamey-tablettes.md,2,1,"Government's 6 January 2026 record of UNICEF's 4,525-tablet distribution to secondary institutions including Collège scientifique de Niamey"
capacity.training--dt-related-training-in-secondary-education,progress/2025-11-24-caped-formation-enseignants-tice.md,2,2,Government's 24 November 2025 record of the CAPED teacher-training launch integrating TICE into practice for 300+ teachers
capacity.training--dt-related-university-facilities-and-qualifications,baseline/2023-11-22-uam-plan-strategique-2024-2028.md,1,1,"UAM's own Strategic Plan 2024-2028, adopted 22 November 2023, the current operative statement of the flagship university's digital-technology facilities and priorities"
capacity.training--dt-related-university-facilities-and-qualifications,progress/2026-08-14-unipod-dosso-appel-candidatures.md,2,1,University of Dosso's 14 August 2026 call for projects at its operational UNIPOD digital-fabrication/innovation hub
capacity.training--dt-related-university-facilities-and-qualifications,progress/2026-08-12-abu-zinder-mou.md,2,2,Ahmadu Bello University's 12 August 2026 record of a five-year research/exchange MoU with Université André Salifou (Zinder)
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,baseline/2025-03-22-ins-faseg-larse-partenariat.md,1,1,INS's 22 March 2025 record of formalising a partnership with FASEG/UAMN to establish the LaRSE research laboratory for policy-relevant statistical/economic research
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,baseline/2026-03-01-niger-enquete-tic-2025.md,2,1,INS TIC 2025 survey reused - the clearest evidence of a national research institution's data feeding digital policy (already staged as another indicator's baseline)
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,baseline/2025-12-01-rapport-etat-statistique-2024-niger.md,2,2,"INS's December 2025 statistical-system diagnostic naming UAM, IRSH and LASDEL as research institutions collaborating on sociodemographic studies for national policy"
include.access--citizen-feedback-portals,baseline/2011-08-08-mediateur-de-la-republique-niger-textes.md,1,1,"Médiateur de la République's own founding law -- the closest cross-cutting institutional complaints/feedback mechanism, no single national digital portal found"
include.access--citizen-feedback-portals,progress/2026-06-23-pgrp-diffa-mecanisme-gestion-plaintes.md,2,1,"World Bank PGRP's 23 June 2026 relaunch of its regional Diffa complaints committee, distinct dated event"
include.access--citizen-feedback-portals,progress/2025-11-03-p2rs-niger-avis-et-suggestions.md,2,2,"P2RS project's own live complaint-registration form, dated 3 Nov 2025, a distinct feedback channel"
include.access--citizen-participation-in-policy,baseline/2010-09-17-ordonnance-2010-54-cgct-niger.md,1,1,"Code Général des Collectivités Territoriales, the enacting instrument establishing citizen participation in local governance"
include.access--citizen-participation-in-policy,progress/2025-12-16-ccr-2e-session-ordinaire-2025.md,2,1,"CCR second ordinary session opening 16 Dec 2025, transition-era consultative policy-input body"
include.access--citizen-participation-in-policy,progress/2025-11-27-ccd-decentralisation-niger.md,2,2,"Cadre national de concertation sur la décentralisation revived 27 Nov 2025 after 3 years dormant, distinct multi-stakeholder body"
include.access--gender-equity,baseline/2017-08-01-politique-nationale-de-genre-niger.md,1,1,"Politique Nationale de Genre (2017, horizon 2027), current national gender policy framework"
include.access--gender-equity,progress/2025-10-22-communique-conseil-ministres-achat-local.md,2,1,"22 Oct 2025 decree on local-procurement obligation, linked by UN Women to a gender-responsive procurement strategy prioritising women"
include.access--gender-equity,progress/2026-06-27-agenda-femmes-paix-securite.md,2,2,"27 June 2026 announcement of dedicated WPS directorate and results, distinct event from procurement decree"
include.access--inclusion-of-persons-with-disabilities,baseline/2019-11-12-adoption-loi-2019-62-insertion-personnes-handicapees.md,1,1,Contemporaneous account of the National Assembly's unanimous adoption of the founding disability-inclusion statute
include.access--inclusion-of-persons-with-disabilities,progress/2026-06-27-personnes-vulnerables-174-filles-handicapees.md,2,1,27 June 2026 ministerial report on Equal Opportunity Card rollout and disabled-schoolgirl support fund
include.access--inclusion-of-persons-with-disabilities,progress/2026-08-05-revue-nationale-inclusion-personnes-handicapees.md,2,2,"5 Aug 2026 national review recommendations, distinct event from the June ministerial interview"
include.access--inclusion-of-refugees-and-idps,baseline/2025-06-01-unhcr-niger-annual-results-report-2024.md,1,1,"UNHCR's official Annual Results Report Niger 2024, richest dated statement of refugee/IDP service access"
include.access--inclusion-of-refugees-and-idps,progress/2026-07-20-oim-niger-rapport-annuel-2025.md,2,1,"IOM Niger 2025 annual report, published 20 July 2026, distinct stabilisation-programme event"
include.access--inclusion-of-refugees-and-idps,progress/2026-02-01-dtm-niger-enquete-intentions-futures-pdi.md,2,2,"IOM DTM February 2026 survey showing 98% local-integration preference, distinct dated survey event"
data.statistics--national-strategy-for-development-of-statistics,baseline/2025-12-01-rapport-etat-statistique-2024-niger.md,1,1,INS/STP-CNS's own December 2025 assessment confirming SNDS III 2022-2026 as current strategy
data.statistics--national-strategy-for-development-of-statistics,progress/2026-01-23-conclusions-conseil-ministres-reforme-statistique.md,2,1,"23 Jan 2026 Council of Ministers reform of statistical law/CNS/FoNDAS, only surviving distinct in-window movement (PARIS21 candidate was DUP-EXACT, already staged)"
data.statistics--statistics-from-administrative-data,baseline/2004-03-30-loi-2004-011-organisation-activite-statistique.md,1,1,"Loi n. 2004-011 itself, defining fichiers administratifs and INS's data-centralising mandate"
data.statistics--statistics-from-administrative-data,progress/2026-02-16-ins-feuille-de-route-comptes-nationaux-eretes.md,2,1,"9-13 Feb 2026 ERETES national-accounts workshop integrating administrative data, distinct event"
data.statistics--statistics-from-administrative-data,progress/2026-04-18-ins-atelier-sdmx-odp2.md,2,2,"13-17 Apr 2026 SDMX/ODP 2.0 data-management modernisation workshop, distinct event"
data.satellite--meteorological-use-of-satellite-data,baseline/2026-03-01-dmn-niger-image-satellite.md,1,1,"DMN's own live satellite-imagery product page, establishing operational meteorological satellite use"
data.satellite--meteorological-use-of-satellite-data,progress/2025-11-04-crews-central-africa-training-niger-chad-congo.md,2,1,WMO CREWS training (7 Nov 2025) applying satellite data to Niger/Chad/Congo basin monitoring
data.satellite--meteorological-use-of-satellite-data,progress/2026-03-23-meteorologie-gouvernement-modernise-infrastructures.md,2,2,"23 Mar 2026 World Meteorological Day ministerial statement on infrastructure modernisation, distinct event"
geopol.usa--usa-hyperscaler-mous-engagements-and-commitments,baseline/2026-02-26-us-niger-health-cooperation-mou.md,1,1,"State Dept's own announcement of the 26 Feb 2026 $179.3M US-Niger MOU, most significant dated US-Niger engagement found, includes digital-health-ecosystem component; no named hyperscaler MoU located"
geopol.usa--usa-hyperscaler-mous-engagements-and-commitments,progress/2026-03-14-nick-checker-visits-niamey.md,2,1,"13 Mar 2026 State Dept official visit, explicit renew-cooperation dialogue, distinct diplomatic event"
geopol.usa--usa-hyperscaler-mous-engagements-and-commitments,progress/2026-05-27-us-military-equipment-donation-niger.md,2,2,"26 May 2026 US military equipment donation, distinct follow-through event"
geopol.india--india-mous-engagements-and-commitments,baseline/2026-04-09-mea-brief-india-niger-relations.md,1,1,"MEA's own bilateral brief, current as of 9 Apr 2026, standing statement of India-Niger relations"
geopol.india--india-mous-engagements-and-commitments,progress/2026-02-11-icrisat-niger-partnership-hyderabad-delegation.md,2,1,"7-9 Feb 2026 Niger delegation visit to ICRISAT Hyderabad, launch of Niger Dossier, distinct event"
geopol.india--india-mous-engagements-and-commitments,progress/2025-09-18-icrisat-niger-renew-alliance.md,2,2,"18 Sept 2025 ICRISAT-Niger alliance renewal meeting, distinct earlier event in window"
