indicator_id,file,brief,rank,why
dpi.pay--revenue-collection,baseline/2025-09-23-cbl-directive-002-2025-routing-government-payments-neps-iips.md,2,1,"The in-window mandate: from 1 December 2025 all government revenue collections via mobile money, including taxes, fees, levies and related charges, must route exclusively through NEPS/IIPS and settle into the consolidated Revenue Accounts at the central bank."
dpi.pay--revenue-collection,progress/2026-05-20-mfdp-lra-cbl-joint-press-conference-gac-revenue-collection-audit.md,2,2,"A distinct event and the sharpest finding in the slice: the three revenue institutions' own account of what the state auditor found in the digital revenue chain, including variances between ASYCUDA and LITAS, discrepancies between the Tax Administration System and the General Revenue Account, unauthorised withdrawals and reversal irregularities, now referred to the Ministry of Justice and the Anti-Corruption Commission, alongside the remedial integration plan."
dpi.pay--cross-border-functionality,baseline/2025-04-02-cbl-eg-saamoi-remarks-papss-rollout-financial-education-launch.md,1,1,"Liberia's own official go-live statement for cross-border digital payments: the Executive Governor's remarks at the 27 March 2025 PAPSS rollout, with the central bank as Liberia's settlement agent. It is the primary document for the event rather than a report of it, and it falls before the window, so it is the baseline."
dpi.pay--cross-border-functionality,progress/2026-03-31-cbl-annual-report-2025.md,2,1,"The central bank's own consolidated in-window account of the cross-border position, with section 4.11.2 on PAPSS implementation and Table 29 on cross-border transfers terminating into mobile wallets in 2025, the first such series the base would hold. One file, second selection."
dpi.pay--cross-border-functionality,progress/2025-12-01-cbl-monthly-economic-review-december-2025.md,2,2,"A distinct data publication carrying the cross-border flow figure the base does not hold: inward personal remittances of US$84.47 million in December 2025, up 28.9 per cent, against outward remittances down 9.9 per cent to US$3.97 million."
dpi.registry--civil-register,baseline/2017-11-01-liberia-moh-birth-and-death-registration-and-certification-policy.md,1,1,"The operative national policy instrument for the civil register itself: it sets the legal basis (Public Health Law of 1976), the custodian (Ministry of Health, Bureau of Vital Statistics, Principal Registrar) and states the system had never been fully developed."
dpi.registry--civil-register,progress/2026-07-18-liberia-moh-crvs-decade-progress-registrar-generals-meeting.md,2,1,"The ministry's own dated in-window statement of the register's position and its 2026-2036 priorities, including interoperability with the National Identification Registry."
dpi.registry--civil-register,progress/2026-08-11-liberianobserver-govt-sets-ambitious-health-reform-agenda-birth-death-policy.md,2,2,"A distinct event: the official launch of the Birth and Death Registration Policy 2026-2031 on 4-6 August 2026, which supersedes the 2017 policy held as the baseline."
dpi.registry--population-register,baseline/2011-08-08-liberia-national-identification-registry-act-2011.md,1,1,"The enacting statute for Liberia's population register. Already staged by a sibling slice from a different URL than the landing page this slice fetched, so it is recorded here rather than restaged."
dpi.registry--social-protection-register,baseline/2025-07-28-world-bank-realise-p174417-isr-seq9-liberia-household-social-registry.md,1,1,"The most recent authoritative publication of the register's own series: the Liberia Household Social Registry at about 442,000 records, with integration to other national systems still ongoing."
dpi.registry--social-protection-register,progress/2026-05-18-liberia-realise-crisis-response-plan-household-social-registry.md,2,1,"The registry's coverage stated by its custodian inside the window: 442,000 verified poverty-ranked households, 35 per cent of the population, across 14 of 15 counties."
dpi.registry--social-protection-register,progress/2025-09-03-liberianinvestigator-more-commitment-to-promote-liberias-social-protection-sector.md,2,2,"A distinct event: the National Social Protection Steering Committee resolved to replace the National Social Protection Policy and Strategy, which expired in 2019, so the registry runs without a current policy behind it."
dpi.registry--electoral-register,progress/2026-07-15-liberianinvestigator-house-approves-expand-electoral-districts-73-to-89.md,2,1,"The House resolution would require the NEC to reapportion constituencies against the certified 2022 census, redrawing the boundaries every register entry is filed under. Passed to the Senate, not yet law."
dpi.registry--electoral-register,progress/2026-08-13-analystliberia-nec-plans-tough-measures-2029-biometric-voter-registration.md,2,2,"A distinct event: the NEC chairman's own dated statement that the commission will first assess the viability of the 2023 roll and, if a fresh exercise is needed, it would be fully biometric with same-day card issue."
dpi.registry--tax-register,baseline/2025-09-01-lra-liberia-domestic-resource-mobilization-strategy-2025-2029.md,1,1,"The register's own segmented figures from its custodian: 165,608 registered taxpayers in 2024 with 7,662 inactive, and LITAS replacing SIGTAS for transaction processing from 1 December 2023."
dpi.registry--tax-register,baseline/2025-11-06-liberia-great-project-implementation-status-results-report-seq3.md,2,1,"Records LITAS integrated with six government systems including the National Identification Registry as at 30 September 2025. Already staged by a sibling slice under baseline, so it is recorded here rather than restaged; baseline wins on folder."
dpi.mis--health,baseline/2025-01-01-liberia-moh-annual-health-service-performance-report-2024.md,1,1,"The ministry's own annual performance report on the national DHIS2 HMIS. Already staged by a sibling slice at the same URL, so it is recorded here rather than restaged."
dpi.mis--health,progress/2026-06-19-liberia-moh-ems-digital-patient-care-report.md,2,1,A completed in-window step: the ministry finished training on a digitised Emergency Medical Services patient care report and electronic PCR platform. Already staged by a sibling slice at the same URL.
dpi.mis--health,progress/2026-07-01-liberia-moh-validates-integrated-sample-referral-system-framework.md,2,2,"A distinct event: validation of a national framework linking sample transport to laboratory results reporting and disease surveillance, still short of adoption."
dpi.mis--social-protection,baseline/2024-09-09-world-bank-ieg-icr-review-liberia-social-safety-nets-p155293.md,1,1,"The independent completion review of the project that built the MIS itself: the Social Registry Information System plus an integrated MIS with enrolment, payment, monitoring, grievance-redress and access-management modules under the Ministry of Gender, Children and Social Protection."
dpi.mis--social-protection,progress/2026-01-05-liberia-realise-round-three-clas-beneficiary-recruitment-seven-counties.md,2,1,"A completed in-window step in the caseload the MIS must carry: Round Three recruitment closed across seven counties against a target of 16,200 households."
dpi.mis--social-protection,progress/2026-01-27-liberia-realise-boakai-annual-message-cash-transfer-disbursement.md,2,2,"A distinct event: the President's 2026 Annual Message states over 15,000 households paid and more than L$1 billion disbursed through the system, against the project's scheduled closure in late 2026."
dpi.mis--justice,baseline/2024-02-01-liberia-judiciary-strategic-plan-2024-2028.md,1,1,"The Judiciary's own adopted plan, recording court administration as substantially manual with an outdated docket system and setting the digitisation and case-management targets against which movement is read."
dpi.mis--justice,progress/2026-07-19-informer-ngafuan-judiciary-strategic-plan-2026-2030-ecms-budget.md,2,1,"A successor Strategic Plan of the Liberian Judiciary 2026-2030 ties backlog reduction to an Electronic Case Management System in all circuit courts and adds e-filing and virtual hearings, with the judicial budget rising from US$18.5m in 2023 to US$33.3m in 2026."
dpi.mis--justice,progress/2026-04-06-verity-undp-supreme-court-tablets-court-digitisation.md,2,2,"A distinct event: UNDP donated 14 tablets to the Judiciary for ongoing court-process digitisation, and the article records 60 clerks trained on the upgraded Judiciary Case Management System in 2025."
dpi.mis--customs,baseline/2020-04-16-lra-asycuda-access-customs-management-system.md,1,1,"The customs MIS itself, described by its operator: ASYCUDA World handling manifests, declarations, accounting, transit and suspense, with electronic declarations at automated ports and manual declarations elsewhere."
dpi.mis--customs,progress/2026-07-01-lra-liberia-time-release-study-report-freeport-of-monrovia.md,2,1,"The LRA's second national Time Release Study, its own dated measurement of clearance performance at the Freeport of Monrovia. Captured by curl after the URL returned a crawl error to the Exa fetcher."
dpi.mis--customs,progress/2026-06-09-liberia-moci-special-procurement-notice-ict-infrastructure-nsw.md,2,2,"A distinct event: procurement of the ICT infrastructure for the National Single Window, moving it from planning toward implementation. Already staged by a sibling slice; this slice's agent surfaced the August re-advertisement of the same procurement, which was not restaged as a second report of one event."
dpi.mis--land,baseline/2025-09-05-liberia-land-authority-overview-mandate.md,1,1,"The institutional baseline: the Land Authority holds the deed registry, the land registry systems and the national cadastre under its 2016 Act, and names no system, which is itself the finding."
dpi.mis--land,progress/2025-10-16-liberia-lla-land-information-system-mou-allforland-ltmetric.md,2,1,"The three-year memorandum to develop and pilot a Liberia Land Information System in Montserrado and Margibi. Already staged by a sibling slice at the same URL, so it is recorded here rather than restaged."
dpi.mis--land,progress/2026-01-07-thenewdawnliberia-lla-unveils-new-national-deed-form.md,2,2,"A distinct completed event: a standardised national deed form, mandatory after its transition period, described as uniquely identifiable and directly linked to the national land registry for verification."
digital.localgov--ict-infrastructure-for-local-government,baseline/2025-01-01-liberia-mia-annual-report-2025-county-service-centers.md,1,1,"The ministry's own nationwide assessment of county structures and the only authoritative statement of current condition: 35 of 135 County Service Centre computers functional, no printers, no internet, unstable power."
digital.localgov--ict-infrastructure-for-local-government,progress/2026-03-27-undp-liberia-ict-equipment-county-development-planning-units.md,2,1,"A completed county-level ICT delivery to five counties taking equipped County Development Planning Units to nine of fifteen, with the six pending counties named."
digital.localgov--ict-infrastructure-for-local-government,progress/2026-06-01-liberia-mpw-spn-ict-equipment-mcc-pcc-lurp.md,2,2,"A distinct second event: itemised World Bank-financed ICT procurement for Monrovia and Paynesville city corporations, the municipal tier the first item does not touch."
digital.localgov--digitalisation-of-local-government-records,baseline/2024-05-07-liberia-worldbank-great-project-appraisal-document.md,1,1,"Already staged by a sibling slice; it is the authoritative dated statement that County Service Centre records remain substantially paper-based with no shared connectivity, and sets registry integration as an objective. Not restaged."
digital.localgov--digitalisation-of-local-government-records,progress/2025-10-16-liberia-lla-land-information-system-mou-allforland-ltmetric.md,2,1,"A signed three-year framework for the Liberia Land Information System with a county pilot in Montserrado and Margibi, published by the statutory land-records authority itself."
digital.localgov--digitalisation-of-local-government-records,progress/2026-02-23-liberia-lla-lra-real-property-valuation-software-nimba-fpa.md,2,2,"A distinct later event and an operating deployment rather than a framework: LLA and LRA field valuation software and a mobile app in Nimba with over 12,000 properties mapped."
digital.rural--digitalisation-of-rural-health-clinics,baseline/2025-01-01-liberia-moh-annual-health-service-performance-report-2024.md,1,1,"The most recent authoritative publication of the HMIS series: DHIS2 as the national platform, facility reporting completeness 100 per cent in 2024 and on-time reporting down to 64 per cent from 94.7 per cent."
digital.rural--digitalisation-of-rural-health-clinics,progress/2025-10-27-liberia-unfpa-rfq-electronic-medical-system-careysburg-duport-road.md,2,1,The only in-window facility-level EMR instrument that survived capture: a commissioned deployment at two named health centres with DHIS2 interoperability and hardware setup.
digital.rural--digitalisation-of-rural-registry-offices,baseline/2017-11-01-liberia-moh-birth-and-death-registration-and-certification-policy.md,1,1,"Already staged by a sibling slice; it is the operative Liberian instrument establishing county and district registrars and registration points, and states the system was never fully developed. Not restaged."
digital.rural--digitalisation-of-rural-registry-offices,progress/2026-07-18-liberia-moh-crvs-decade-progress-registrar-generals-meeting.md,2,1,Already staged by a sibling slice; it is the ministry's own in-window statement of the civil register's position and its 2026-2036 digital-registration and NIR-interoperability priorities. Not restaged.
digital.rural--digitalisation-of-rural-police-stations,baseline/2021-01-26-undp-liberia-national-police-crime-statistics-information-system-goes-live.md,1,1,"The founding record of the LNP Crime Statistics Information System, dated and specific that the launch was headquarters-based with a 15-person training group."
digital.rural--digitalisation-of-rural-police-stations,progress/2026-03-13-liberia-orange-lnp-security-mou-911-call-centre-analyst.md,2,1,"A signed MoU with itemised terms: call-centre refurbishment, 911 reactivation support, computers and telecoms equipment, and 50 officers a year in cybercrime and digital-evidence training."
digital.rural--digitalisation-of-rural-police-stations,progress/2026-05-04-liberia-lnp-lra-online-police-clearance-platform-gnn.md,2,2,A distinct completed step rather than an intention: the online police-clearance platform went live on 1 May 2026 with electronic payment and digital fingerprint integration.
tech.ai--use-of-ai-in-sectoral-management-information-systems,baseline/2026-04-06-liberia-epa-reoi-automated-decision-management-system-climate-services.md,1,1,"The only located Liberian government instrument that specifies AI and machine learning inside a sectoral information system, with the project value, the pilot design and the 15-county rollout stated."
tech.ai--use-of-ai-in-sectoral-management-information-systems,progress/2025-10-02-liberia-moa-lifaas-generative-ai-extension-services-workshop.md,2,1,"The first ministry-level move on AI in a Liberian sector information system, primary and dated, and honest that it is exploratory design with no platform attached."
tech.ai--development-of-national-regional-ai-systems,baseline/2026-07-17-liberia-otdi-terms-of-reference-executive-order-163.md,1,1,"Already staged by a sibling slice; the constitutive document of the nearest thing Liberia has to a national technology institution, and the evidence that it carries no AI-specific mandate. Not restaged."
tech.ai--development-of-national-regional-ai-systems,progress/2025-11-21-undp-liberia-ai-training-for-government.md,2,1,Already staged by a sibling slice; the only verified national public-sector AI programme inside the window. Not restaged.
tech.ai--development-of-national-regional-ai-systems,progress/2026-07-03-liberia-orange-lorpu-ai-launch-thenews.md,2,2,"A distinct second event and a deployed Liberian-market AI service reachable over a short code without a smartphone or data, which is the country-specific fact the indicator needs."
tech.ai--control-of-ai-abuse,progress/2026-07-16-liberia-emansion-ai-generated-documents-warning-frontpage-africa.md,2,1,"The first located official Liberian statement on AI-generated forgery, issued by the Presidential Press Secretary, warning of fabricated documents attributed to the Government."
tech.ai--control-of-ai-abuse,progress/2025-12-22-liberia-criminal-court-a-ai-generated-voice-recording-evidence-newdawn.md,2,2,"A distinct event in a different institution: a Liberian criminal court handling contested AI-generated audio under ordinary evidentiary rules, which is where control of AI abuse bites absent a statute."
tech.innovate--tech-startup-ecosystem,baseline/2025-01-07-liberia-mopt-national-ict-policy-2025-2030-draft.md,1,1,The only Liberian government instrument setting startup-ecosystem targets - 100 startups funded and 500 supported through hubs by 2030 - and it is the policy text itself rather than reporting of it.
tech.innovate--tech-startup-ecosystem,progress/2026-07-01-undp-liberia-liyepa-accelerator-launch-icampus.md,2,1,"A launched accelerator with stated targets, grant sizes and eligibility, plus the running ecosystem total of US$2.3m to about 132 Liberian businesses since 2021."
tech.innovate--tech-startup-ecosystem,progress/2026-02-02-liberia-orange-digital-center-2025-report.md,2,2,"Already staged by a sibling slice; a distinct event with the largest counted skills throughput in the window, 3,035 beneficiaries across 44 sessions in all 15 counties. Not restaged."
capacity.literacy--digital-literacy-civil-service,baseline/2025-04-09-liberia-csa-strategic-plan-2025-2029.md,1,1,"The Civil Service Agency's own 2025-2029 plan is the standing instrument: it puts digital-literacy enhancement under the Capacity Building pillar and records the Civil Service Training Center. Capture truncated at the fetch limit, so staged as excerpt."
capacity.literacy--digital-literacy-civil-service,progress/2025-11-21-undp-liberia-ai-training-for-government.md,2,1,"First structured national AI capacity programme for technical officials across ministries and public institutions, launched 2025-11-21."
capacity.literacy--digital-literacy-civil-service,progress/2025-10-17-liberia-csa-digitalize-lpa-scheme.md,2,2,"Distinct event: a nationwide civil-servant-facing platform with biometric enrolment replacing a paper process, launched 2025-10-22. Digital adoption forced on the whole service rather than a literacy course."
capacity.training--dt-related-training-in-secondary-education,baseline/2024-10-30-liberia-moe-worldbank-edtech-senior-secondary-sustainability.md,1,1,"The Ministry of Education's own account of the ICT in Education strategy, digital competency framework and ICT curriculum, with 156 senior secondary schools across all 15 counties equipped and 50 trainers trained. The one document that establishes the indicator exists and what it now is."
capacity.training--dt-related-training-in-secondary-education,progress/2026-04-13-liberia-lta-school-connect-launch-bwi.md,2,1,"First School Connect installation at Booker Washington Institute, opening a roll-out the LTA states will reach 155 public high schools."
capacity.training--dt-related-training-in-secondary-education,progress/2026-01-30-liberia-moe-strengthening-teaching-for-a-digital-era.md,2,2,Distinct event: the ministry begins implementing an Introduction to Educational Technology initiative with RESPECT and the SPIX Foundation.
capacity.training--graduates-entering-dt-ecosystem,baseline/2020-01-01-liberia-worldbank-digital-economy-assessment.md,1,1,"The only authoritative diagnostic of the digital talent pipeline - four of about 30 tertiary institutions offering IT bachelor's degrees, no IT master's, and UL's first computer science programme then only planned. It establishes that no national graduate series exists, which is the baseline finding. Staged as excerpt after truncation."
capacity.training--graduates-entering-dt-ecosystem,progress/2026-02-06-undp-frontier-tech-leaders-ml-bootcamp-graduation-liberia.md,2,1,"A counted cohort actually entering the ecosystem: 41 completing a three-month machine learning bootcamp from 387 applications, plus 200 trained in Advanced Python, cybersecurity and data engineering."
capacity.training--graduates-entering-dt-ecosystem,progress/2026-02-02-liberia-orange-digital-center-2025-report.md,2,2,"Distinct event: the Orange Digital Center's 2025 results reported 2026-01-30 - 3,035 beneficiaries across 44 sessions in all 15 counties, the largest counted skills throughput in the window."
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,baseline/2026-01-01-liberia-naymote-president-meter-annual-report-2025.md,1,1,"The clearest evidence that a Liberian think tank produces research bearing on digital policy: Naymote's independent monitoring of the ARREST Agenda's 378 interventions, covering biometric ID, e-procurement and digital government. It carries in-window movement and counts once, as the baseline."
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,progress/2025-11-19-undp-liberia-ul-masters-ai-design-workshop.md,2,1,"A University of Liberia academic department formally co-designing national AI capability: a three-day workshop producing a Master of AI Program Design Pack with curriculum, partnership strategy and infrastructure recommendations."
include.access--citizen-participation-in-policy,baseline/2010-01-01-liberia-freedom-of-information-act-2010.md,1,1,"The enacted instrument underpinning participation: it defines documents to include electronic records, allows requests by electronic mail, obliges soft-copy publication schemes, and constitutes the Independent Information Commissioner on which the InfoLib online request platform was built."
include.access--citizen-participation-in-policy,progress/2026-02-23-liberia-lta-consultation-document-satellite-communications-guidelines.md,2,1,"A dated, running public consultation on a national digital instrument, with a published schedule and comments taken by email from 2026-02-23 to 2026-03-09 - the only verified in-window digital consultation event."
include.access--citizen-participation-in-policy,progress/2025-09-25-liberia-ogp-irm-action-plan-review-2024-2026.md,2,2,"Distinct event: the OGP independent review of Liberia's fifth action plan, recording that Liberia did not meet the minimum participation and co-creation standards for want of a working OGP website or repository. Already staged by a sibling slice at this path; not restaged."
include.access--gender-equity,baseline/2025-12-24-lisgis-women-empowerment-and-nutrition-module-report.md,1,1,"Selected as the baseline: the most recent authoritative publication of a gender-disaggregated ICT-use figure by the national statistics office. Already staged by a sibling slice under progress/ at the fuller report URL, so not restaged; baseline-wins is the parent's call on merge."
include.access--gender-equity,progress/2025-12-01-liberia-mopt-wardip-sop2-stakeholder-engagement-plan.md,2,1,"Adopts a gender-disaggregated digital-inclusion target inside the country's largest digital programme - approximately 30,000 officials, 40% women, to be trained in regulatory effectiveness, digital governance and service delivery."
include.access--gender-equity,progress/2026-01-29-undp-liberia-ul-graduate-new-cohort-frontier-tech-leaders.md,2,2,Distinct event carrying the only sex-disaggregated digital-skills outcome published in the window: 3 women among 41 machine learning graduates and 18 women graduating in Python.
include.access--inclusion-of-persons-with-disabilities,baseline/2024-06-01-lisgis-2022-census-thematic-report-disability.md,1,1,"The published national disability data any inclusion measurement rests on - Washington Group functional-difficulty prevalence disaggregated by sex, age, residence and county. No administrative disability register has been shown to exist, so this is the figure itself. Staged as excerpt after truncation."
include.access--inclusion-of-persons-with-disabilities,progress/2026-05-06-crpd-concluding-observations-initial-report-of-liberia.md,2,1,"Liberia's first CRPD review closes with observations naming barriers in the digital environment including government websites, and gaps in disability data collection - the strongest in-window accountability movement."
include.access--inclusion-of-persons-with-disabilities,progress/2026-05-05-liberia-ncd-five-year-strategic-plan-2026-2030-psip.md,2,2,"Distinct event: the National Commission on Disabilities launches a 2026-2030 plan proposing a Research and Data Management department, a Sign Language and Braille Education department and a monitoring framework."
include.access--inclusion-of-refugees-and-idps,baseline/1994-01-19-liberia-refugee-act-1993.md,1,1,"The enacting instrument for refugee registration and identity: it establishes the LRRRC and the Asylum Committee, entitles every recognized refugee to a prescribed identity card, and empowers the taking of finger-prints, palm-prints and photographs."
include.access--inclusion-of-refugees-and-idps,progress/2026-03-04-liberia-lrrrc-nir-lis-mou-refugee-biometric-id.md,2,1,The operative step: an LRRRC-NIR-LIS memorandum under Executive Orders 144 and 147 enrolling eligible refugees in the National Biometric Identification System and issuing specialized biometric Refugee Identification cards.
include.access--inclusion-of-refugees-and-idps,progress/2026-06-24-liberia-lina-lrrrc-rebrands-to-ramco-expanded-mandate.md,2,2,"Distinct later event: Executive Order 159 rebrands LRRRC as RAMCO and extends the mandate to IDPs, statelessness and migration governance, with a first National Migration Policy and a national IDP policy framework under way."
include.divides--bridging-of-digital-divides,baseline/2015-09-01-liberia-lta-universal-access-fund-regulations-reg-0006.md,1,1,"The operative universal-access instrument: it creates the Universal Access Fund under sections 22-23 of the Telecommunications Act 2007, with a 0.5% levy on designated licensees and eligibility limited to un-served and under-served areas and disadvantaged groups. Already staged by a sibling slice at this path; my near-duplicate write under a 2015-09-10 prefix was removed."
include.divides--bridging-of-digital-divides,progress/2025-10-20-liberia-uaf-starlink-installed-vahun-district-lofa.md,2,1,"A completed fund deployment rather than an intention - satellite connectivity installed in Vahun District, Lofa County, recorded by the fund itself."
include.divides--bridging-of-digital-divides,progress/2026-01-21-liberia-orange-4g-tower-karluway-district-maryland.md,2,2,"Distinct event: a commissioned 4G tower bringing first service to Karloken City and Wutuken Township in Maryland County, verified on the ground by the reporter."
data.statistics--national-strategy-for-development-of-statistics,baseline/2025-12-15-liberia-lisgis-nsds-iii-2026-2030.md,1,1,"The NSDS itself. Signed at Monrovia 15 December 2025 for 2026-2030, superseding NSDS I (2008-2012) and NSDS II (2017-2021); the instrument the indicator asks whether exists."
data.statistics--national-strategy-for-development-of-statistics,progress/2026-01-16-lisgis-data-users-and-producers-satisfaction-survey-2025.md,2,1,"First national diagnostic of how the statistical system is used and where it fails users, published a month after the strategy was signed. The only in-window movement distinct from the strategy itself."
data.statistics--censuses-and-surveys,baseline/2023-06-01-liberia-2022-population-and-housing-census-final-results.md,1,1,"The census itself: final results of the 2022 National Population and Housing Census, with county and district tables."
data.statistics--censuses-and-surveys,progress/2025-10-01-lisgis-liberia-2024-annual-agriculture-survey-final-report.md,2,1,"First annual agriculture survey after the 2024 agriculture census, dated October 2025 in its own text; the start of a modular post-census survey sequence."
data.statistics--censuses-and-surveys,baseline/2025-12-24-lisgis-women-empowerment-and-nutrition-module-report.md,2,2,"A distinct release: the first national women's empowerment and nutrition module, disseminated alongside the agriculture survey but a separate instrument and report."
data.statistics--statistics-from-administrative-data,baseline/2023-12-01-lisgis-socioeconomic-statistical-bulletin-2023.md,1,1,"The standing compilation of official statistics drawn from ministry and agency administrative records for 2016-2022, and the evidence that Liberia produces statistics from administrative data at all."
data.statistics--statistics-from-administrative-data,progress/2026-03-30-liberia-moe-launches-2025-2026-national-school-census.md,2,1,"The education administrative-data collection moved to school-based digital capture across all 15 counties and 125 districts, run 27 March to 27 April 2026."
data.statistics--statistics-from-administrative-data,progress/2026-06-19-liberia-moh-ems-digital-patient-care-report.md,2,2,"A second, separate administrative stream digitised: the emergency patient care report, in use in Montserrado through the National Health Intelligence Center as phase one of a national rollout."
data.open--use-of-open-data,baseline/2026-07-23-eiti-liberia-2026-validation-report.md,1,1,"The dated authoritative statement of the open-data position: the EITI Board scorecard as of 23 July 2026, scoring data accessibility and open data 90/100. Sector-specific to extractives, which the note records."
data.open--use-of-open-data,progress/2025-09-25-liberia-ogp-irm-action-plan-review-2024-2026.md,2,1,"Independent review of the 2024-2026 action plan naming open contracting and beneficial ownership as the promising commitments and finding procurement data online but not machine-readable. Already staged by a sibling slice at this URL; not restaged, selection repointed."
data.open--use-of-open-data,progress/2026-07-01-lisgis-microdata-liberia-annual-agricultural-survey-2024-public-use.md,2,2,"Public-use anonymised microdata released on the LISGIS catalogue, the record carrying its own view and download counts - use rather than availability."
data.satellite--agricultural-use-of-satellite-data,baseline/2026-01-01-liberia-second-forest-reference-level-submission-unfccc.md,1,1,"The national earth-observation land-use monitoring system itself: 5,990 plots on a 4km grid read from Sentinel-2, Landsat, MODIS and Planet, with cropland an explicit class and agricultural expansion a named driver."
data.satellite--agricultural-use-of-satellite-data,progress/2026-01-23-lacra-national-agriculture-traceability-eudr-roadmap.md,2,1,"Farm-level geolocation and digital traceability for cocoa, coffee, rubber and palm oil under the EU deforestation regulation, with a 2020 forest-cover map and 2000-2024 change analysis completed and US$530,000 committed."
data.satellite--agricultural-use-of-satellite-data,progress/2026-05-13-liberia-moa-soil4liberia-nationwide-soil-mapping.md,2,2,"A separate event: nationwide soil sampling begun in Bong County to produce national suitability, fertility, land-use and land-cover maps and a first National Digital Soil Information Center."
data.satellite--meteorological-use-of-satellite-data,baseline/2024-04-10-liberia-gbon-national-contribution-plan-soff.md,1,1,"The standing statement of the observation position: no GBON-compliant surface stations, one operational staffed station, no WIS/GTS transmission, and the PUMA satellite reception workstation underused for power and connectivity."
data.satellite--meteorological-use-of-satellite-data,progress/2025-10-31-liberia-lms-climsa-puma2025-meteosat-third-generation-ria.md,2,1,The baseline's named defect answered: a ClimSA/PUMA2025 Meteosat Third Generation receiving station installed at Roberts International Airport on 24 October 2025.
data.satellite--meteorological-use-of-satellite-data,progress/2026-01-26-afdb-eoi-liberia-cis-automated-decision-management-system.md,2,2,"The Green Climate Fund Liberia CIS project moving to build an automated decision management system for climate services. A procurement notice, not an award, and a short page."
geopol.china--chinese-mous-engagements-and-commitments,baseline/2019-05-02-liberia-mofa-belt-and-road-initiative-mou.md,1,1,The framework the later instruments sit under: Liberia's own Ministry record of the Belt and Road MoU signed 27 April 2019. The Chinese Embassy English bilateral-relations pages cited by the agent no longer serve that content.
geopol.china--chinese-mous-engagements-and-commitments,progress/2026-01-11-china-liberia-agreement-on-development-cooperation.md,2,1,"An Agreement on Development Cooperation signed in Monrovia on 9 January 2026, framed by Beijing as implementing the Beijing FOCAC summit outcomes."
geopol.china--chinese-mous-engagements-and-commitments,progress/2026-05-19-wang-yi-talks-with-liberian-foreign-minister-nyanti.md,2,2,"Beijing's own record of the 19 May 2026 talks: zero-tariff treatment for Liberian exports and coordination with Liberia on the UN Security Council - positioning rather than assistance, which is what the topic is for."
geopol.eu--eu-mous-engagements-and-commitments,baseline/2012-07-19-eu-liberia-flegt-voluntary-partnership-agreement.md,1,1,"The only Liberia-specific EU treaty instrument, as published at OJ L 191; signed 27 July 2011, in force 1 December 2013, and the thing the in-window movement acts on."
geopol.eu--eu-mous-engagements-and-commitments,progress/2025-09-09-eu-proposal-terminate-liberia-flegt-vpa-com-2025-467.md,2,1,"COM(2025) 467 final: the Commission proposes ending the VPA after a decade without an operative licensing scheme. A proposal, not an adopted termination."
geopol.eu--eu-mous-engagements-and-commitments,progress/2026-01-28-liberia-eu-25m-fisheries-grant-financing-agreement.md,2,2,"A new EUR 25m grant financing agreement signed at the Ministry of Finance covering all nine coastal counties, linked to Global Gateway. No EU Delegation or ministry primary release was found for the signing."
geopol.gulf--gulf-mous-engagements-and-commitments,baseline/2024-10-26-liberia-lcaa-air-service-agreements-ican-2024.md,1,1,"The standing Gulf bilateral instruments the base can name from a Liberian government source: an air service agreement with Saudi Arabia and a bilateral air services agreement with Qatar, with Emirates talks recorded as preliminary."
geopol.gulf--gulf-mous-engagements-and-commitments,progress/2026-07-28-liberia-arab-development-partners-73-8m-road-and-energy-financing.md,2,1,"US$73.8m of financing agreements signed with the OPEC Fund, BADEA and the Kuwait Fund, plus a separate Saudi Fund commitment of US$49.6m to the Botota-Gbarnga-Zorzor transmission line."
geopol.gulf--gulf-mous-engagements-and-commitments,progress/2025-09-24-liberia-kuwait-crown-prince-talks-expanded-cooperation.md,2,2,"A distinct earlier event: bilateral talks at UNGA 80 with the Crown Prince of Kuwait, financing mobilised for 115km of Bong-Lofa roads and proposed bilateral agreements routed to a Joint Commission."
geopol.india--india-mous-engagements-and-commitments,baseline/2026-09-03-embassy-of-india-monrovia-india-liberia-bilateral-relations.md,1,1,"India's own standing register of the bilateral instruments, last updated 3 September 2026: the four 2013 agreements, the cancelled US$144m Exim credit, the US$50m Exim-supported EBID road credit, ITEC allocations and the 2025 Pharmacopoeia MoU. Substituted for the MEA bilateral brief PDF, which would not resolve."
geopol.india--india-mous-engagements-and-commitments,progress/2025-12-11-india-liberia-mou-on-indian-pharmacopoeia.md,2,1,"The newest India-Liberia bilateral instrument in the window, from the Indian mission's own press release: an MoU recognising the Indian Pharmacopoeia in Liberia, signed 11 December 2025."
geopol.india--india-mous-engagements-and-commitments,progress/2026-08-14-india-liberia-nyanti-jaishankar-talks-rice-and-scholarships.md,2,2,"A separate event: Nyanti-Jaishankar talks in New Delhi on 13 August 2026 with 3,000 tonnes of rice and expanded scholarships committed, alongside the reopening of the resident Liberian embassy in New Delhi."
