indicator_id,file,brief,rank,why
dpi.registry--business-register,baseline/2021-01-27-somalia-company-law-regulations.md,1,baseline,"Founding implementing regulation for the Companies Registrar and General Register, primary and operative"
dpi.registry--business-register,progress/2026-01-29-somalia-business-establishment-analysis-booklet.md,2,progress,"Distinct dated event: SNBS Statistical Business Register booklet publication, Jan 2026"
dpi.registry--business-register,progress/2026-04-10-somalia-women-msmes-digital-registration-worldbank.md,2,progress,"Distinct dated event: World Bank feature on SBRS expansion and women's registration uptake, Apr 2026"
dpi.registry--social-protection-register,baseline/2025-09-12-somalia-boost-you-project-appraisal-document.md,1,baseline,Most current authoritative statement of USR/SPDS institutional status under MoLSA
dpi.registry--social-protection-register,progress/2025-10-28-somalia-boost-you-approval-worldbank-press-release.md,2,progress,"Distinct dated event: World Bank Board approval of BOOST-You, Oct 2025"
dpi.registry--social-protection-register,progress/2025-11-29-somalia-molsa-snhcp-final-mission.md,2,progress,"Distinct dated event: MoLSA closes final SNHCP mission, Nov 2025; also selected for dpi.mis--social-protection"
dpi.registry--tax-register,baseline/2025-11-01-somalia-income-tax-manual.md,1,baseline,Current operative taxpayer-registration framework under the 2025 Income Tax Act/Regulations
dpi.registry--tax-register,progress/2026-07-16-somalia-cabinet-revenue-authority-bill.md,2,progress,"Distinct dated event: Cabinet approves National Revenue Authority Establishment Bill, July 2026"
dpi.registry--tax-register,progress/2025-11-26-somalia-serp-isr-taxpayer-registration.md,2,progress,"Distinct dated event: World Bank ISR mid-term review reporting 48,197 new taxpayer registrations, Nov 2025"
dpi.registry--land-register,baseline/2024-10-01-somalia-mpwrh-strategic-plan-2025-2029.md,1,baseline,Current federal statement that no operational national cadastre exists; Cadastral System Development listed as a future priority
dpi.registry--land-register,progress/2025-09-03-somalia-igad-land-sector-coordination-meeting.md,2,progress,"Distinct dated event: IGAD inaugural Land Sector Actors coordination meeting, Sept 2025; a second candidate (AfDB SEGID tender) was fetched and excluded as too generic"
dpi.mis--education,baseline/2023-11-01-somalia-joint-education-sector-review-2023.md,1,baseline,"Best official standing-state statement of Somalia's EMIS, records draft EMIS policy as undisseminated"
dpi.mis--education,progress/2025-10-01-somalia-worldbank-emis-tmis-financing-amendment.md,2,progress,"Distinct dated event: World Bank financing-agreement amendment committing to EMIS/TMIS integration, Oct 2025"
dpi.mis--education,progress/2026-02-06-somalia-emis-effectiveness-study-springer.md,2,progress,"Distinct dated event: peer-reviewed EMIS-effectiveness study published, Feb 2026"
dpi.mis--social-protection,baseline/2026-01-01-somalia-human-capital-review-worldbank.md,1,baseline,Best current cross-sector statement of Somalia's social-sector MIS landscape including USR/SPDS
dpi.mis--social-protection,baseline/2026-05-13-somalia-boost-you-additional-financing-project-paper.md,2,progress,"Distinct dated event: BOOST-You additional financing Project Paper leveraging SPDS/USR for drought response, May 2026"
dpi.mis--social-protection,progress/2025-11-29-somalia-molsa-snhcp-final-mission.md,2,progress,"Distinct dated event: MoLSA closes final SNHCP mission reporting SPDS established, Nov 2025; also selected for dpi.registry--social-protection-register"
dpi.mis--justice,baseline/2024-04-19-somalia-idlo-iecms-rfp.md,1,baseline,Most specific primary document establishing the justice-chain IECMS's intended design and pre-launch baseline
dpi.mis--justice,progress/2025-10-10-somalia-iecms-launch-goobjoog.md,2,progress,"Distinct dated event: federal IECMS officially unveiled in Mogadishu, Oct 2025"
dpi.mis--justice,progress/2026-07-14-somaliland-judiciary-reform-roadmap-undp.md,2,progress,"Distinct dated event: Somaliland Judiciary Reform Implementation Roadmap 2026-2029 adopted, June/July 2026"
dpi.mis--tax,baseline/2024-06-01-somalia-medium-term-revenue-roadmap.md,1,baseline,Founding tax-MIS reform roadmap identifying SFMIS/SOMCAS as operational and ITAS as the planned integrated platform
dpi.mis--tax,progress/2025-11-21-somalia-imf-fourth-ecf-review.md,2,progress,"Distinct dated event: IMF Fourth ECF Review recording tax-administration reform progress, Nov 2025"
dpi.mis--tax,baseline/2026-04-01-fgs-annual-report-consolidated-financial-statements-2025-revenue-reforms.md,2,progress,"Distinct dated event: FGS FY2025 annual report recording digital PFM/tax-administration regulation progress, Apr 2026"
dpi.mis--land,baseline/2024-02-01-somalia-jplg-iii-final-report.md,1,baseline,Clearest account of Somalia's actual subnational GIS-based land-information tools and urban land-management legislation
dpi.mis--land,progress/2026-03-09-somalia-fao-land-cover-reference-system.md,2,progress,"Distinct dated event: FAO Land Cover Reference System technical paper published, March 2026"
dpi.mis--land,progress/2025-11-01-somalia-swalim-puntland-land-degradation-training.md,2,progress,"Distinct dated event: FAO SWALIM Puntland land-degradation-monitoring training, Nov 2025"
digital.localgov--ict-infrastructure-for-local-government,baseline/2021-01-01-somalia-ict-sector-support-phase-ii-icr-review.md,1,1,"IEG independent evaluation confirming completed government backbone + 30 communications rooms connecting FMS-level public institutions -- the instrument itself, most authoritative"
digital.localgov--ict-infrastructure-for-local-government,progress/2026-02-01-somalia-fmis-enhancement-rollout-fms-tor.md,2,1,Ministry of Finance ToR formally launching FMIS enhancement/rollout to Federal Member States -- distinct in-window planning milestone
digital.localgov--ict-infrastructure-for-local-government,progress/2025-09-23-baidoa-fariin-maal-citizen-engagement-platform-launch.md,2,2,Baidoa mayor's own account announcing municipal platform launch -- distinct in-window municipal digitalisation event
digital.rural--digitalisation-of-rural-health-clinics,baseline/2024-01-01-somalia-health-information-system-comprehensive-assessment-2022.md,1,1,"WHO/EMRO comprehensive HIS assessment -- most authoritative statement of current state (DHIS2 national HMIS, paper-based facility capture, digitalisation piloted)"
digital.rural--digitalisation-of-rural-health-clinics,progress/2026-05-27-somalia-raad-bamni-ehr-dhis2-integration.md,2,1,Ministry of Health RAAD/BAMNI EHR reaching 111 primary healthcare facilities -- distinct in-window facility-level EHR rollout
digital.rural--digitalisation-of-rural-health-clinics,progress/2026-04-14-somalia-caafimaad-plus-digitalized-data-system.md,2,2,CaafimaadPlus C+ DDS reaching 40+ facilities -- distinct in-window facility-level digitalisation programme
digital.rural--digitalisation-of-rural-primary-schools,baseline/2025-09-01-somalia-education-human-capital-development-project-restructuring.md,1,1,"World Bank restructuring paper -- current, authoritative statement that MoECHE's EMIS platform is functional, plus approved EMIS/TMIS expansion"
digital.rural--digitalisation-of-rural-primary-schools,progress/2026-06-08-somaliland-61-schools-unicef-solar-tablets.md,2,1,UNICEF solar tablet handover to 61 underserved-community schools -- distinct in-window equipment event
digital.rural--digitalisation-of-rural-primary-schools,progress/2026-03-10-somaliland-57-schools-solar-electrification-contract.md,2,2,"World Bank-funded school electrification contract, 57 schools -- distinct in-window infrastructure-precondition event"
digital.rural--digitalisation-of-rural-registry-offices,baseline/2026-01-01-somalia-nira-background.md,1,1,"NIRA's own institutional page -- the instrument itself, explicitly citing regional enrollment offices and mobile registration units for rural/remote reach"
digital.rural--digitalisation-of-rural-registry-offices,progress/2026-01-13-baidoa-idp-legal-id-registration-pilot.md,2,1,"UNDP/NIRA mobile registration pilot bringing digital ID registry directly to IDP camps -- in-window event, only survivor after dedup (two stronger candidates were already-seen)"
digital.rural--digitalisation-of-rural-police-stations,baseline/2022-07-05-somalia-unodc-criminal-investigation-programme.md,1,1,"UNODC CIP presentation -- most authoritative document establishing a police digitalisation system with claimed reach 'across Somalia' (digital crime statistics, 9 refurbished offices); no in-window progress candidate survived the rural-relevance and evidence bar"
tech.ai--use-of-ai-in-government-administration,baseline/2025-01-01-somalia-national-ai-center-about.md,1,1,"SNAIC's own institutional page -- the instrument/institution itself, governance named among target sectors"
tech.ai--use-of-ai-in-government-administration,progress/2025-10-09-unesco-somalia-ai-readiness-assessment-expert-call.md,2,1,UNESCO AI Readiness Assessment expert call -- distinct in-window institutional AI-governance groundwork event
tech.ai--use-of-ai-in-government-administration,progress/2025-10-28-fy2026-budget-consultation-report.md,2,2,FY2026 Budget Consultation Report recording a stakeholder recommendation to use AI in revenue collection -- distinct in-window named-administrative-function event
tech.ai--use-of-ai-in-sectoral-management-information-systems,baseline/2024-01-01-somalia-health-information-system-comprehensive-assessment-2022.md,1,1,"reused from digital.rural--digitalisation-of-rural-health-clinics: WHO HIS assessment documents DHIS2's actual feature set with no AI/ML component -- the most authoritative current statement of a Somali federal sectoral MIS's status, baseline wins so the file is not re-staged"
tech.ai--use-of-ai-in-sectoral-management-information-systems,progress/2026-08-03-somalia-wfp-hungermap-live-ai-food-security.md,2,1,WFP HungerMap Live 2.0 predictive AI used operationally in Burhakaba to target food/nutrition assistance -- distinct in-window event
tech.ai--use-of-ai-in-sectoral-management-information-systems,progress/2026-04-29-somalia-shaqodoon-saadaal-ai-early-warning.md,2,2,Shaqodoon SAADAAL AI early-warning system deployed with Southwest State's disaster-management ministry -- distinct in-window event
tech.ai--control-of-ai-abuse,baseline/2023-03-22-somalia-data-protection-act-law-005-2023.md,1,1,"Data Protection Act No. 005 -- binding primary legislation, strongest existing legal safeguard against algorithmic/AI-enabled harm to personal data (automated-decision right, impact assessments)"
tech.ai--control-of-ai-abuse,progress/2026-01-26-nca-cybersecurity-law-adoption-international-standards.md,2,1,Cybersecurity Law approved by Parliament -- distinct in-window binding control instrument
tech.ai--control-of-ai-abuse,progress/2026-02-06-somalia-data-protection-regulatory-framework-approved.md,2,2,Regulatory Framework for the Public Data Protection Law approved by Council of Ministers -- distinct in-window implementing instrument
tech.industry--national-capacity-in-dt-related-production,baseline/2019-11-01-somalia-national-ict-policy-strategy-2019-2024.md,1,1,"National ICT Policy and Strategy 2019-2024 -- the sector policy instrument itself, naming Local ICT Companies as a stakeholder and describing the existing telecom/mobile-money service sector"
tech.industry--national-capacity-in-dt-related-production,progress/2026-05-19-somalia-lg-koica-undp-elman-technical-training-facility.md,2,1,LG/KOICA/UNDP/Elman ICT hardware-servicing training facility -- distinct in-window capacity-building event
tech.industry--national-capacity-in-dt-related-production,progress/2026-08-20-somalia-bile-initiative-2026-launch.md,2,2,Bile Initiative 2026 (software/AI/cloud training for 150 ICT graduates) -- distinct in-window capacity-building event
tech.innovate--technology-hubs,baseline/2019-11-01-somalia-national-ict-policy-strategy-2019-2024.md,1,1,"reused from tech.industry--national-capacity-in-dt-related-production: the same National ICT Policy explicitly states 'Currently there are three tech hubs in Somalia -- in Hargeisa, Mogadishu, and Garowe' -- baseline wins so the file is not re-staged"
tech.innovate--technology-hubs,progress/2026-07-22-somalia-bic-somali-network-launch.md,2,1,"BIC Somali Network MoU linking iRise Hub, SIMAD iLab and HarHub -- distinct in-window national hub-coordination event"
tech.innovate--technology-hubs,progress/2026-04-27-somalia-rsu-ihub-grand-opening-bosaso.md,2,2,RSU iHub grand opening in Bosaso -- distinct in-window new physical hub event
capacity.literacy--digital-literacy-general-population,baseline/2025-08-01-somalia-digital-inclusion-policy.md,1,1,"Most authoritative current national instrument naming digital literacy as an objective and setting a target, even though it states literacy/skills data are themselves unavailable for Somalia."
capacity.literacy--digital-literacy-general-population,progress/2025-09-03-undp-somalia-digital-skills-training-youth.md,2,1,"MoCT+UNDP one-day digital-skills workshop for 73 youth (43% women), first distinct in-window training event, part of a 1,000-youth initiative."
capacity.literacy--digital-literacy-general-population,progress/2026-05-13-undp-somalia-digital-transformation-2025-highlights.md,2,2,Distinct later event: UNDP 2025 year-in-review reporting a Digital Readiness Assessment with MoCT and 80 additional youth trained in digital skills.
capacity.training--dt-related-training-in-secondary-education,baseline/2019-11-01-somalia-national-ict-policy-strategy-2019-2024.md,1,1,Only located national instrument explicitly mandating every secondary school offer at least one ICT-related course/programme.
capacity.training--dt-related-training-in-secondary-education,progress/2026-05-04-smdc-somalia-lms-procurement-notice.md,2,1,"Only genuinely on-topic in-window event: procurement for an LMS/STEM pilot across 15 secondary schools, including teacher digital-skills training."
capacity.training--dt-related-university-facilities-and-qualifications,baseline/2026-04-16-somaliren-e-readiness-assessment-2026.md,1,1,"Most current, sector-wide (50 institutions) digital-readiness assessment of Somali higher education, superseding SomaliREN's 2024 assessment."
capacity.training--dt-related-university-facilities-and-qualifications,progress/2026-07-15-somali-national-university-snaic-launch.md,2,1,"Distinct event: Somali National University opens a dedicated AI research/teaching centre (SNAIC), multi-university attendance."
capacity.training--dt-related-university-facilities-and-qualifications,progress/2025-12-15-nca-simad-global-ace-cybersecurity-certification.md,2,2,Distinct event: national regulator (NCA) and SIMAD University launch an internationally accredited cybersecurity certification chapter.
capacity.training--graduates-entering-dt-ecosystem,baseline/2022-01-01-somalia-education-sector-analysis-2022.md,1,1,Most authoritative official sector-wide diagnostic documenting the graduate-tracking data gap this indicator asks about.
capacity.training--graduates-entering-dt-ecosystem,progress/2025-10-18-simad-ilab-cohort-one-graduation.md,2,1,Distinct event: SIMAD iLab's first professional-certifications cohort (207-208 graduates) graduates into digital-economy work.
capacity.training--graduates-entering-dt-ecosystem,progress/2026-03-31-cs-degrees-career-selection-mogadishu-graduates.md,2,2,"Distinct event: peer-reviewed measured tracer-style study of 300 Mogadishu CS graduates' employment outcomes, published in-window."
include.access--citizen-feedback-portals,baseline/2025-08-01-somalia-egovernment-strategy-implementation-roadmap-2025-2029.md,1,1,"National instrument planning a citizen/business portal, e-participation and call-centre/kiosk feedback channels."
include.access--citizen-feedback-portals,progress/2025-09-24-baidoa-fariin-maal-citizen-engagement-platform.md,2,1,"Distinct event: Baidoa Municipality's own citizen-feedback platform (Fariin Maal) goes live, UNDP-supported."
include.access--citizen-feedback-portals,progress/2026-01-01-ea-rdip-grm-manual.md,2,2,Distinct event: MoCT publishes a formal multi-channel grievance/feedback mechanism manual for its flagship digital-integration project.
include.access--citizen-participation-in-policy,baseline/2019-11-01-somalia-national-ict-policy-strategy-2019-2024.md,1,1,(Same file as indicator 2's baseline.) Establishes the Ministry's duty to consult the public in developing ICT policy.
include.access--citizen-participation-in-policy,progress/2025-10-28-fy2026-budget-consultation-report.md,2,1,"Distinct event: Ministry of Finance's own 3-day, multi-stakeholder FY2026 national budget consultation, 933 registered/308 in-person participants."
include.access--citizen-participation-in-policy,progress/2025-10-12-somalia-digital-transformation-strategy-2025-2030-consultation.md,2,2,Distinct event: MoCT/ITU national multi-stakeholder consultation workshop validating the Digital Transformation Strategy 2025-2030.
include.access--gender-equity,baseline/2025-08-01-somalia-digital-inclusion-policy.md,1,1,(Same file as indicator 1 and 8's baseline.) Most authoritative document naming women/girls as a marginalised group and carrying gender-disaggregated ICT figures.
include.access--gender-equity,progress/2026-03-02-somali-women-financial-inclusion-digital-divide-study.md,2,1,"Distinct event: peer-reviewed 12,408-woman study on gender digital divide determinants, published in-window."
include.access--gender-equity,progress/2026-04-25-moct-girls-in-ict-day-2026.md,2,2,Distinct event: MoCT's own Girls in ICT Day 2026 national forum.
include.access--inclusion-of-persons-with-disabilities,baseline/2025-08-01-somalia-digital-inclusion-policy.md,1,1,"(Same file as indicator 1 and 7's baseline.) Most authoritative document with explicit disability-accessibility commitments, approved by Council of Ministers."
include.access--inclusion-of-persons-with-disabilities,progress/2026-06-12-mfhrd-disability-rights-bill-implementation-launch.md,2,1,Distinct event: Ministry of Family and Human Rights launches implementation of the Disability Rights and Protection Bill.
include.access--inclusion-of-persons-with-disabilities,progress/2025-10-29-somali-blind-diaspora-assistive-technology-distribution.md,2,2,"Distinct event: concrete assistive-technology (speaking phones) distribution pilot for blind people in Mogadishu, digital/mobile-banking access focus."
include.access--inclusion-of-refugees-and-idps,baseline/2019-01-01-somalia-national-policy-refugee-returnees-idps.md,1,1,Standing national policy establishing equal access to civil documentation and services for refugee-returnees and IDPs.
include.access--inclusion-of-refugees-and-idps,progress/2026-06-25-nira-idp-national-id-registration-initiative.md,2,1,"Distinct event: NIRA's own launch of a dedicated national-ID registration initiative for IDPs, Switzerland/NRC-funded."
include.access--inclusion-of-refugees-and-idps,progress/2026-06-29-somalia-idp-law-42-2025-redss-analysis.md,2,2,"Distinct event: enactment and analysis of Somalia's first dedicated IDP law (Law No. 42 of 2025, signed 4 Dec 2025)."
data.statistics--national-strategy-for-development-of-statistics,baseline/2025-12-07-somalia-nsdsii-launch.md,1,1,"SNBS's own unveiling of NSDSII 2024-2029, the operative strategy itself; PARIS21 status table corroborates as current"
data.statistics--censuses-and-surveys,baseline/2025-09-21-somalia-population-housing-census-programme.md,1,1,"SNBS's current statement of the SPHC programme, most authoritative and most recent framing of the census itself"
data.statistics--censuses-and-surveys,progress/2026-03-26-snbs-mics-7-launch.md,2,1,"MICS-7 formal launch, distinct large-scale survey operation event"
data.statistics--censuses-and-surveys,progress/2026-07-26-snbs-socio-demographic-survey-2026.md,2,2,"Socio-Demographic Survey 2026 publication, distinct survey operation from MICS-7"
data.open--use-of-open-data,baseline/2024-07-13-somalia-open-data-portal-terms-of-use.md,1,1,"SNBS's own dated operative terms for the open data portal - licensing, formats, update cadence"
data.satellite--agricultural-use-of-satellite-data,baseline/2026-08-29-swalim-remote-sensing-service.md,1,1,FAO SWALIM's own operational description of its satellite remote-sensing service for agriculture/land
data.satellite--agricultural-use-of-satellite-data,progress/2026-02-03-fao-sweden-anticipatory-action-cdi.md,2,1,funded anticipatory-action project operationalising SWALIM's satellite-derived Combined Drought Index
data.satellite--agricultural-use-of-satellite-data,progress/2026-08-19-fsnau-ndvi-vegetation-conditions.md,2,2,"FSNAU's routine satellite NDVI vegetation monitoring release, extended through Jul 2026"
data.satellite--meteorological-use-of-satellite-data,baseline/2025-04-01-somalia-country-hydromet-diagnostics.md,1,1,"WMO/NiMet Country Hydromet Diagnostics peer review, most authoritative on Somalia's satellite/model meteorological data use and institutional gaps"
data.satellite--meteorological-use-of-satellite-data,progress/2025-12-04-snma-strategic-plan-launch.md,2,1,"MoECC launch of the SNMA 2025-2030 strategic plan, the principal institutional movement since the CHD baseline"
data.satellite--meteorological-use-of-satellite-data,progress/2026-01-07-swalim-newsletter-cdi-drought-response.md,2,2,SWALIM's own reporting of satellite-derived CDI driving the national drought emergency response
geopol.usa--usa-hyperscaler-mous-engagements-and-commitments,baseline/2025-04-13-nca-grants-starlink-license.md,1,1,NCA's own announcement of Starlink's official operating licence - clearest US-company/government engagement
geopol.usa--usa-hyperscaler-mous-engagements-and-commitments,progress/2025-11-01-netlink-somalia-authorised-starlink-reseller.md,2,1,second distinct Starlink reseller channel established in-window (Astaan's Sept 2025 launch already held in raw/)
geopol.china--chinese-mous-engagements-and-commitments,baseline/2026-01-12-china-somalia-joint-press-statement.md,1,1,"China MFA's own joint statement, the most current authoritative record of the strategic-partnership relationship"
geopol.china--chinese-mous-engagements-and-commitments,progress/2026-04-21-somalia-china-satellite-imagery-mou.md,2,1,"signed MoU, Somalia Space and Satellite Dept with China's Land Satellite Remote Sensing Application Center"
geopol.china--chinese-mous-engagements-and-commitments,progress/2026-07-17-somalia-china-fisheries-protocol.md,2,2,"signed zero-tariff fisheries protocol, distinct trade-sector agreement"
geopol.eu--eu-mous-engagements-and-commitments,baseline/2026-05-13-eu-somalia-partnership-dialogue-europe-day.md,1,1,"EEAS's own record of the first EU-Somalia Partnership Dialogue and Joint Statement adoption, the most current framework statement"
geopol.eu--eu-mous-engagements-and-commitments,progress/2026-04-23-eu-aussom-75-million.md,2,1,"EUR 75m AUSSOM contribution, EU confirmed as largest supporter - security-sector commitment"
geopol.eu--eu-mous-engagements-and-commitments,progress/2025-10-16-eu-somalia-2025-annual-action-plan.md,2,2,EUR 87m 2025 annual action plan Commission decision - development-sector financing commitment
geopol.gulf--gulf-mous-engagements-and-commitments,baseline/2026-01-12-somalia-ends-all-agreements-with-uae.md,2,1,"Somalia MFA's own announcement terminating all UAE agreements - the most consequential, current-defining Gulf-relations document of the period"
geopol.gulf--gulf-mous-engagements-and-commitments,progress/2026-01-19-qatar-somalia-defence-cooperation-agreement.md,2,1,"signed Qatar-Somalia defence cooperation agreement, one week after the UAE rupture"
geopol.gulf--gulf-mous-engagements-and-commitments,progress/2026-02-20-somalia-saudi-maritime-port-agreement.md,2,2,"signed Saudi Arabia-Somalia maritime/port development agreement, distinct sector and signatories"
geopol.india--india-mous-engagements-and-commitments,baseline/2026-03-01-india-somalia-bilateral-brief.md,1,1,"India MEA's own consolidated bilateral brief, most authoritative and most current statement of the relationship"
geopol.india--india-mous-engagements-and-commitments,progress/2026-08-19-india-ambassador-credentials-mogadishu.md,2,1,"new Indian ambassador presents credentials and opens sectoral engagement (petroleum, mining) in Mogadishu"
