indicator_id,file,brief,rank,why
dpi.pay--g2p-functionality,progress/2026-06-12-ami-aoun-transferts-numeriques-taazour-cndd-gimtel.md,2,1,"The clearest dated account in the window of a national G2P flow over interoperable mobile rails: Taazour, the Caisse de Depot et de Developpement and GIMTEL notify each of 352,000 registered households electronically, let them choose the receiving payment app, and transfer instantly to the nominated number."
dpi.pay--b2b-and-b2g-functionality,baseline/2026-04-01-mauritanie-evaluation-schema-directeur-reforme-finances-publiques-telepaiement.md,1,1,"The most recent authoritative statement of where B2G electronic payment stands, on the finance ministry's own site: telepaiement operational, teledeclaration compulsory for all large-taxpayer filers, JIBAYA, SYDONIA, ARKAM, BCM and Tresor-Pay described together, with the remaining manual re-keying named."
dpi.pay--b2b-and-b2g-functionality,progress/2026-05-18-mauritanie-finances-seminaire-recettes-non-fiscales-paiement-electronique.md,2,2,"Distinct event: the ministry's 18 May 2026 non-tax revenue seminar publishes the Treasury e-payment growth from 4,593 users in 2022 to about 335,000 in 2025, and names the fragmentation of revenue-order systems as the outstanding constraint."
dpi.pay--b2b-and-b2g-functionality,progress/2026-07-30-ami-dgi-facturation-electronique-entites-publiques-telepaiement.md,2,1,"The 30 July 2026 launch of electronic invoicing for public institutions with automatic VAT and withholding transmission to the DGI, plus the published figures: 500+ taxpayers on the platform, 36.45 percent of 2026 DGI receipts, and only three public entities actually paying through it."
dpi.pay--p2p-p2g-and-p2b-functionality,baseline/2024-01-01-cnuced-mauritanie-evaluation-preparation-commerce-electronique-paiements.md,1,1,"Measures what person-originated electronic payment actually amounts to rather than what the law permits: financial inclusion around 20.9 percent, 83.8 percent of e-commerce settled cash on delivery, thin POS coverage, and no interoperability between mobile payment apps at assessment. The BCM strategy and the Arabic text of loi 2021-014 were preferred but neither would fetch."
dpi.pay--p2p-p2g-and-p2b-functionality,progress/2026-01-02-mauritanie-loi-de-finances-2026-taxe-transactions-electroniques.md,2,1,"The 2026 budget law creates the Taxe sur les Transactions Electroniques on wallet, app and digital banking payments at 0.1 percent, exempting operations under 5,000 MRU and those to the Treasury, CNSS and public bodies, and obliging operators to withhold, remit monthly and declare volumes. The most consequential change in the window to the economics of person-originated payment."
dpi.pay--p2p-p2g-and-p2b-functionality,progress/2026-03-12-ami-permis-de-construire-khadematy-paiement-portefeuilles-electroniques.md,2,2,"Distinct event: a completed launch on 12 March 2026 adding wallet payment of building permit fees on the Khadematy portal across the three Nouakchott wilayas, at a fixed municipally approved tariff. An explicit P2G wallet path rather than document digitisation."
dpi.pay--cross-border-functionality,baseline/2025-06-16-imf-country-report-25-170-mauritanie-plateforme-change-bcm.md,1,1,"The most recent authoritative account of the infrastructure through which value crosses the border: the BCM FX trading platform launched 14 December 2023 handled 86 percent of interbank FX volume between November 2024 and April 2025, alongside mining currency repatriation and exchange market reforms. BCM instruction 03/GR/2022 is the governing instrument but counts once and was staged as the central bank governance baseline."
dpi.pay--cross-border-functionality,progress/2025-09-11-saharamedias-gimtel-agree-visa-registre-mondial-prestataires-pci-dss.md,2,1,"Visa's listing of GIMTEL in its 2025 global registry of approved service providers, on satisfaction of PCI DSS. It is the condition on which Mauritanian card acquiring and issuing connects to the international networks, so it bears directly on whether cards work across the border."
dpi.pay--consumer-protection,baseline/2022-03-31-bcm-instruction-05-gr-2022-agents-prestataires-services-paiement-protection-consommateurs.md,1,1,"The BCM instrument that sets out what a digital payment user is owed at the point of service, in its own Titre IV Protection des consommateurs: compulsory receipts, a prohibition on transacting where no receipt can be generated, a complaints channel to the provider, a non-premium complaints line and out-of-court routes displayed in Arabic and French, compulsory display of fees per service, provider liability for the agent, and BCM sanctions up to licence withdrawal."
dpi.pay--consumer-protection,progress/2025-11-19-mauritanie-apd-reunion-mensuelle-referentiel-controle-agents-assermentes.md,2,1,"A dated instance of the redress leg actually operating: on 19 November 2025 the data protection authority examined BMCI's response to complaint 004-2025 plus complaints 006-2025 and 007-2025, and approved its control framework and the swearing-in of inspectors."
dpi.registry--civil-register,progress/2026-04-09-anrpts-houwiyeti-africa-t-awards.md,2,1,"Dated, externally validated marker of the ANRPTS digital layer over the Registre national des populations, carried by AMI from a Ministry of Interior communique."
dpi.registry--civil-register,progress/2026-06-18-mrt-registre-national-population-5-1-millions-parlement.md,2,2,"A distinct event: the Interior Minister told parliament that enrolment is now a permanent year-round service under a regime in force from early 2025, and gave 5.1 million enrolled against 3.4 million in 2019."
dpi.registry--address-register,baseline/2025-03-10-mrt-mtnima-wardip-tdr-systeme-adressage-geolocalise-mauripost.md,1,1,"The government describing the national addressing system as still to be built: national standard, postcodes, georeferenced identifier, GIS and a base nationale des adresses, with 218 postcode zones proposed. No law creating an address register exists."
dpi.registry--business-register,baseline/2021-02-10-mrt-loi-2021-005-registre-commerce-suretes-mobilieres.md,1,1,"The operative law: article 29 (nouveau) constitutes the Registre du Commerce et des Suretes Mobilieres out of local registers, beneficial-ownership registers, a Registre Central and a movable securities register."
dpi.registry--business-register,progress/2025-08-14-mrt-decret-2025-117-application-code-investissements-guichet-unique.md,2,1,"In-window primary instrument restructuring the registration pathway: the guichet unique takes creation, immatriculation, modification and radiation, seats the Tribunal de Commerce and DGI in it, and ties the RC declaration to the NIF."
dpi.registry--social-protection-register,baseline/2024-05-15-mrt-decret-2024-073-creation-programme-tekavoul-registre-social.md,1,1,"No autonomous decree creates the Registre Social; this is the strongest dated primary instrument giving it legal standing, by making enrolment in the registry the eligibility basis for Tekavoul transfers."
dpi.registry--social-protection-register,progress/2025-10-15-mrt-decret-2025-162-bds-mac-base-donnees-menages-catastrophes.md,2,1,In-window legal instrument creating the BDS-MAC and making the Registre Social a named feeding source and analytical layer for disaster-affected households.
dpi.registry--electoral-register,baseline/2024-07-03-mrt-conseil-constitutionnel-deliberation-2024-004-inscrits-1939343.md,1,1,"The register has no single founding act, so its size is the baseline: the Conseil Constitutionnel proclaims 1,939,343 registered voters after verifying every moughataa and out-of-country tally sheet."
dpi.registry--electoral-register,progress/2026-02-02-mrt-ceni-eu-eces-mou-electoral-institutions.md,2,1,"The only in-window event bearing on the register: the CENI signs an EU and ECES memorandum under its 2025-2027 strategic plan, which names integrating modern technologies into electoral work."
dpi.registry--tax-register,baseline/2019-10-07-mrt-dgi-livre-procedures-fiscales-dispositions-communes-nif.md,1,1,"DGI doctrine on article L.4 of the Livre des Procedures Fiscales: the declaration d existence within twenty days, verification of location, and assignment of the NIF. The clearest public account of how the taxpayer register is constituted."
dpi.registry--tax-register,progress/2026-02-05-mrt-imf-country-report-26-027-dgi-douanes-zone-franche-jibaya.md,2,1,"Met end-September 2025 structural benchmark: a memorandum of understanding signed between DGI, Douanes and the Nouadhibou free zone authority, the precondition for bringing free-zone NIFs into the taxpayer file."
dpi.mis--health,baseline/2021-12-14-mrt-arrete-1496-systeme-regional-sante-snis-collecte-donnees.md,1,1,"No text creates the SNIS; this arrete is what makes it operate, assigning SNIS collection, synthesis and analysis to the regional SPISSE and routine collection and database entry to the circonscription SSEISM."
dpi.mis--health,progress/2026-01-28-mrt-ministre-sante-assemblee-systemes-information-sanitaire-hopitaux.md,2,1,"Dated ministerial position in the Assemblee nationale: health information and digital management systems are in the model reference hospitals and about to be generalised, plus a ministry digital centre for emergencies and teleconsultation."
dpi.mis--health,progress/2026-03-09-mrt-ministere-sante-banque-mondiale-plateforme-numerique-donnees-sante.md,2,2,"A distinct event: the ministry and a World Bank mission agree to begin implementing an integrated platform across hospitals, centres and health posts with centralised health data, and to form a joint technical committee."
dpi.mis--social-protection,progress/2026-06-01-mrt-taazour-plateforme-aoun-verification-2057006-citoyens.md,2,1,"The programme-management layer working as a system: SMS notification to registry households, self-service eligibility check, collection code and identity verification, for 2,057,006 registered citizens."
dpi.mis--justice,baseline/2025-03-28-mrt-mtnima-digitalisation-casier-judiciaire-acces-en-ligne.md,1,1,"The one justice information system official sources show in service: the digitised casier judiciaire launched 28 March 2025 with remote issue through Houwiyeti and Khidmati, and an explicit statement that case management is still to come."
dpi.mis--justice,progress/2025-12-12-mrt-pnud-deuxieme-phase-programme-modernisation-justice-numerisation.md,2,1,Signed four-year second phase with UNDP whose objects include numerisation des procedures judiciaires; the delivery vehicle for the case-management layer that does not yet exist.
dpi.mis--tax,baseline/2025-03-01-mrt-dgi-plan-strategique-2025-2029-jibaya-teledeclaration.md,1,1,"The tax administration own account of JIBAYA and the STT layer, and of their weaknesses at the 2022 TADAT assessment; the most authoritative current statement of where the tax MIS stands."
dpi.mis--tax,progress/2026-03-13-mrt-worldbank-isr-p179263-taxes-en-ligne-grandes-entreprises-39pc.md,2,1,The largest measured move in the window: taxes filed and paid online by large enterprises rose from 13.4 per cent in January 2025 to 39 per cent in January 2026.
dpi.mis--customs,baseline/2023-02-01-mrt-douanes-guide-utilisateur-sydonia-world-via-internet.md,1,1,"The customs administration own user guide, the most direct public proof that SYDONIA World is in production and reachable by declarants over the internet from www.douanes.mr."
dpi.mis--land,baseline/2026-01-23-mrt-ministere-domaines-leegou-aqaar-el-mouhafid-numerisation-fonciere.md,1,1,"The most recent official account of the land systems that exist: LEEGOU to all 54 moughataas by 2027, AQAAR as a unified national land database with a unique parcel identifier, EL MOUHAFID for publicity and registration."
dpi.mis--land,progress/2026-05-04-mrt-atelier-foncier-projet-aakar-entrepot-donnees-foncieres-basira.md,2,1,"The design of the national land data layer stated by its owner: Aakar as a central warehouse linking register, documentation and registration over six to eight months, plus the Basira satellite application."
dpi.mis--land,progress/2026-05-12-mrt-recensement-numerique-parcelles-baties-nouakchott-identifiant-unique.md,2,2,"A distinct, launched field operation: the Nouakchott built-parcel census by the military cartography directorate with UNDP and World Bank support, 12 to 14 months, tablets, and a unique number per parcel."
digital.localgov--ict-infrastructure-for-local-government,baseline/2024-09-20-mtnima-riad-reseau-intranet-administratif-haut-debit.md,1,1,"The ministry's own statement of RIAD, the national high-speed administrative intranet that is the ICT infrastructure sub-national offices connect into, with its operative two-phase scope of 326 then 196 administrative sites. Primary, and the instrument itself rather than commentary on it."
digital.localgov--ict-infrastructure-for-local-government,progress/2026-06-29-ami-tadshin-sahaba-wataniya-mauritanie-cloud-national.md,2,1,"Commissioning of the national cloud at the Nouakchott data centre on 29 June 2026 under World Bank WARDIP: a completed step rather than an announced intention, and the shared compute and hosting layer for administration. The president of the Nouakchott Region attended, giving it a stated sub-national tie."
digital.localgov--digitalisation-of-local-government-records,baseline/2022-11-01-dgct-midec-rapport-capacites-institutionnelles-communes-mdp.md,1,1,"The DGCT's own national performance survey of all 219 communes, and the only source found that measures communal record-keeping rather than describing an intention: budget and account archiving at 82 per cent in 2021 and council deliberations at 79 per cent. It also names SIGeL, El Mouhassil and Kachel."
digital.localgov--digitalisation-of-local-government-records,progress/2026-03-12-ami-permis-de-construire-khadematy-paiement-portefeuilles-electroniques.md,2,2,"A distinct and completed deployment on 12 March 2026: building permits digitised for the communes of the three Nouakchott wilayas on Khadematy, running on digitised land and cadastral records with tariffs approved by the municipal councils. A working service beats the ReCAD cadastral decree, which is still a projet de décret."
digital.localgov--digitalisation-of-local-government-records,progress/2026-07-01-tresor-dfl-note-conjoncture-finances-locales-2025-sigel.md,2,1,"The Treasury's FY2025 local-finance bulletin, the first source found stating SIGeL is deployed across all urban and rural communes over the whole budget and accounting chain, with 2025 as the year of the CT 2023 application guides and receiver training. It also states its own data are drawn from SIGeL."
digital.rural--digitalisation-of-rural-health-clinics,baseline/2023-01-01-world-bank-phcpi-assessment-primary-health-care-system-mauritania.md,1,1,"The most precise dated statement found of the standing position at the peripheral facility: DHIS2 in use but not fully deployed nationally, rural health posts sending paper to health centres for entry, and no electronic medical record in primary care. It settles that capture was not digital at the rural point of service."
digital.rural--digitalisation-of-rural-health-clinics,progress/2026-07-17-oms-afro-registre-consultation-electronique-hodh-chargui-gharbi.md,2,1,"A completed step with named places and dates: electronic consultation registers launched at Timbedra on 16 October 2025 and Amourj on 17 October 2025, plus digitisation of the mobile clinics' register in Hodh El Chargui and Hodh El Gharbi. The only evidence found of digital capture at rural service-delivery points rather than at district level."
digital.rural--digitalisation-of-rural-primary-schools,baseline/2024-04-05-gpe-menrse-pacte-de-partenariat-mauritanie-sirage.md,1,1,"The ministry's own compact with the Global Partnership for Education, naming SIRAGE as the education management information system and recording that it has stabilised centrally while deconcentration to the DREN, the IDEN and schools is still to be achieved. It settles that digital capture had not reached the rural school itself."
digital.rural--digitalisation-of-rural-primary-schools,progress/2026-03-06-education-gov-mr-reunion-plateforme-siraj-plan-action-commun.md,2,2,"A distinct event and a primary ministry source: the 6 March 2026 joint meeting with the digital transformation ministry ending in an agreed action plan to embed Siraj in the daily running of establishments. It beats the 500-laptop delivery, which rests only on a secondary outlet's account of a ministry brief."
digital.rural--digitalisation-of-rural-primary-schools,progress/2026-06-12-radio-mauritanie-trarza-40-ordinateurs-plateforme-siraj.md,2,1,"A completed handover on 12 June 2026 of 40 laptops in Trarza, with the regional director stating the purpose is to let moughataa inspectors and school heads update data through the Siraj platform. The most direct in-window link found between school-level equipment and data entry into the EMIS outside Nouakchott."
digital.rural--digitalisation-of-rural-registry-offices,baseline/2021-08-03-ami-anrpts-nizam-mundamij-sijil-sukkan-153-markaz-istiqbal.md,1,1,"The only source found carrying a territorial count of the registry offices themselves: 153 citizen reception centres received and equipped out of 168 planned in communes and administrative centres, stated by the ANRPTS director general at the system's inauguration. The founding instrument, Loi 2011-003, is already held in this queue."
digital.rural--digitalisation-of-rural-registry-offices,progress/2026-06-01-dgat-interieur-bilan-premier-semestre-2026-interconnexion-biometrique-etat-civil.md,2,1,"The interior ministry's own first-half 2026 report to parliament, stating as a completed step that the biometric databases have been updated and interconnected with the civil-status system. Primary, and the operative link the rural reception centres work through; the parliamentary enrolment statement is already held in this queue."
digital.rural--digitalisation-of-rural-police-stations,baseline/2021-10-01-ami-dgsn-inauguration-centre-national-recueil-donnees-criminelles-sipao.md,1,1,"The founding of the instrument itself: the national criminal data collection and recording centre, Mauritania's WAPIS/SIPAO node, inaugurated by the DGSN on 1 October 2021 under Mauritania-EU-INTERPOL cooperation. It establishes that the system exists and is centralised, with no unit count, which is the standing position."
digital.rural--digitalisation-of-rural-police-stations,progress/2025-12-18-ami-dgsn-wapis-62-mahatta-farliya-shurta-darak-jamarik.md,2,1,"The only figure found that counts digitally connected police and gendarmerie units: the DGSN states on 18 December 2025 that WAPIS connection is complete at 62 secondary stations, 47 police, 11 gendarmerie and 4 customs, with the operating manual entering service at the start of the year."
digital.rural--digitalisation-of-rural-police-stations,progress/2025-12-18-ami-tadchin-mansa-raqmiya-shurta-wataniya-shakawi-sawabiq.md,2,2,"A distinct event on the same day: the Interior Minister's inauguration of the National Police digital platform, taking complaints and reports online and issuing criminal record certificates electronically without attending a security centre. It moves the intake point off the station counter, which bears on units outside the capital."
tech.ai--use-of-ai-in-government-administration,baseline/2025-04-07-mtnima-sntr-khidmaty-modele-ia-an-etat-plaques-infractions.md,1,1,The clearest evidence found of an AI model in production inside a Mauritanian public administration rather than in strategy: the ministry states the road traffic system on Khidmaty rests on an artificial intelligence model developed by the Agence Numérique de l'État that identifies number plates and documents offences automatically.
tech.ai--use-of-ai-in-government-administration,progress/2026-06-04-ami-anapej-guichet-emploi-integration-ia-orientation-professionnelle.md,2,2,"A distinct event with an explicit ministerial statement: on 4 June 2026 the minister announced effective integration of AI into the job-search and career-guidance processes run by the national employment agency, extending AI use beyond traffic and recruitment into a service agency's own casework."
tech.ai--use-of-ai-in-government-administration,progress/2026-07-09-ami-concours-3000-agents-etat-ia-preparation-correction-khidmaty.md,2,1,"The competition executed rather than announced: candidates describe registering through Khidmaty, sitting the test on tablets, and AI used to prepare the examination with same-day correction and access to marked papers. The first completed at-scale use of AI inside an administrative process found in the window."
tech.ai--use-of-ai-in-sectoral-management-information-systems,baseline/2026-01-01-paneotech-hydromet-ai-systeme-alerte-precoce-vallee-fleuve-senegal.md,1,1,"The system itself, technically described: HydroMet AI, in production for UNDP Mauritania with the ONM, civil security and the SNDR, running a stacked LSTM with Isolation Forest and the SWAT model over nine stations and four hazard types with a stated 12 per cent precision gain. The only Mauritanian sectoral system found running AI in production."
tech.ai--use-of-ai-in-sectoral-management-information-systems,progress/2026-01-14-ami-onm-pnud-systeme-alerte-precoce-agrometeorologique-ia-rosso.md,2,1,"The only in-window movement in which AI enters a Mauritanian sectoral information system: the ONM and UNDP training local actors and 20 women's cooperatives at Rosso on 14 January 2026 to use the AI-based agrometeorological early warning system for yield estimation, climate risk and early crop-disease diagnosis."
tech.ai--development-of-national-regional-ai-systems,baseline/2026-01-20-huggingface-ai-for-rim-hassaniya-dialect-datasets-llm.md,1,1,"The artefact rather than the plan: the only Mauritanian AI language resource found with a stated size and public availability, about 4 430 Arabic to Hassaniya pairs and 594 Hassaniya dialogue turns over 5 024 rows. No state AI centre, national model or public compute cluster was documented by any official source."
tech.ai--development-of-national-regional-ai-systems,progress/2026-05-16-github-mwiml-open-data-mauritania-nlp-langues-nationales.md,2,2,"A second distinct artefact by a different actor: the MWiML repository of CC BY 4.0 NLP datasets for Pulaar, Soninke, Hassaniya and Wolof created on 16 May 2026, with per-file counts. It broadens national-language AI capacity beyond Hassaniya alone."
tech.ai--development-of-national-regional-ai-systems,progress/2026-06-09-sahara-medias-wardip-banque-mondiale-extension-ia-donnees.md,2,1,The clearest in-window institutional step tying national AI capability to the regional programme: a 9 June 2026 working session at which the ministry and a World Bank delegation agreed to widen WARDIP to artificial intelligence and mobilise additional resources for data infrastructure and data sharing.
tech.ai--control-of-ai-abuse,baseline/2017-07-22-mrt-loi-2017-020-protection-donnees-a-caractere-personnel-apd.md,1,1,"Mauritania has no AI-specific law or regulator; control rests on general digital law. This is the operative instrument reaching AI's handling of people: personal data defined to include sound and image, race, health and penal data classed as sensitive, and the APD created at Article 64. The cybercrime law is already held in this queue."
tech.ai--control-of-ai-abuse,progress/2026-07-02-eces-lead-ai-nouakchott-hapa-deepfakes-medias-synthetiques.md,2,1,"The only in-window movement in which a Mauritanian regulator addresses AI misuse directly: LEAD-AI training for HAPA and its media monitoring unit covering deepfakes, synthetic media and coordinated influence campaigns, producing a draft institutional policy for responsible AI use within HAPA."
tech.innovate--technology-hubs,baseline/2022-01-01-hadina-rimtic-incubateur-technologique-nouakchott-impact.md,1,1,"The operator's own account of Mauritania's longest-running technology hub, and the only hub found publishing counts of what it has done: 5 startups incubated, 26 pre-incubated, 40 projects supported and 6 500 participants, from a coworking space at Tevragh-Zeina, with a 2014 to 2022 timeline."
tech.innovate--technology-hubs,progress/2025-12-21-ami-ouverture-espace-numerique-ouadane-adrar-giz.md,2,1,"A completed opening on 21 December 2025 of the Ouadane digital space in Adrar, equipped and aimed at citizens without internet access or a smartphone, with training on the Khedematy and Aïn platforms. The clearest in-window extension of the physical digital-access estate outside Nouakchott."
tech.innovate--technology-hubs,progress/2026-05-17-nouakchott-ai-build-premier-hackathon-ia-25-equipes.md,2,2,"A distinct and held event: the first AI hackathon of its kind in Mauritania on 17 May 2026, 25 teams of three or more across five tracks including one on local low-resource dialects, with the digital transformation ministry as key partner and the University of Nouakchott and Banque Nationale de Mauritanie as principal sponsors."
capacity.literacy--digital-literacy-civil-service,baseline/2024-06-10-mtnima-plateforme-nationale-temekoun-competences-numeriques-fonction-publique.md,1,1,"The ministry's own launch of Temekoun, the national platform giving civil servants basic digital skills across their careers, is the instrument itself rather than commentary on it, and it names the competences covered."
capacity.literacy--digital-literacy-civil-service,progress/2025-12-15-ami-programme-formation-cybersecurite-ia-300-fonctionnaires.md,2,1,The only quantified addition to civil-service digital skills inside the window: a twelve-week cybersecurity and AI programme launched for 300 civil servants by two ministers jointly.
capacity.literacy--digital-literacy-civil-service,progress/2026-05-07-fonction-publique-atelier-restitution-politique-nationale-formation-continue.md,2,2,"A second distinct event that moves capability building from one-off courses to a standing national continuing-training framework, with the digital ministry co-chairing."
capacity.literacy--digital-literacy-general-population,baseline/2025-02-01-banque-mondiale-diagnostic-economie-numerique-mauritanie.md,1,1,"The standing authoritative assessment of population digital skills, with a dedicated chapter and a ministerial preface; it settles that no measured national digital-literacy rate exists."
capacity.literacy--digital-literacy-general-population,progress/2026-07-07-ami-forum-emploi-jeunes-secteur-numerique-d-clic.md,2,1,"The only quantified general-population digital-skills series inside the window: D-CLIC trained 101 in 2023 and 272 across 2024-2025, with 300 currently in training and a further 300-place programme announced."
capacity.training--dt-related-training-in-secondary-education,baseline/2024-11-01-mtnima-ecole-numerique-transformation-numerique-systeme-educatif.md,1,1,"The Ecole Numerique programme is the standing instrument for digital-transformation training in Mauritanian schooling, and the ministry page gives its concrete starting position."
capacity.training--dt-related-training-in-secondary-education,progress/2026-04-01-ami-reunion-ministerielle-numerisation-examens-concours-nationaux.md,2,2,"A distinct earlier event: the two ministers agreeing the roadmap for digitising exam organisation and marking, with phased testing and rollout from the following school year."
capacity.training--dt-related-training-in-secondary-education,progress/2026-06-29-ami-baccalaureat-2026-systeme-numerique-repartition-surveillants.md,2,1,"A completed step rather than a plan: a digital system actually used across 195 centres for 64,532 candidates at the 2026 baccalaureat to assign invigilators and centre heads at random."
include.access--citizen-feedback-portals,baseline/2024-10-22-ami-lancement-plateforme-ain-plaintes-citoyens.md,1,1,"The founding document of Ain, the national citizen-complaint portal, setting out its scope, the round-the-clock sectoral representatives, the ten-day response rule and the explicit exclusions."
include.access--citizen-feedback-portals,progress/2025-11-19-ami-bilan-plateforme-ain-12-mois-97-pourcent-traites.md,2,1,"The most recent authoritative publication of the series: the first twelve months reported to the Council of Ministers, 17,965 items, 97 percent processed, handling time down to seven days."
include.access--citizen-participation-in-policy,baseline/2023-12-01-mtnima-politique-nationale-participation-electronique.md,1,1,"The national e-participation policy is the instrument itself, setting the vision, the e-information, e-consultation and e-decision axes, the governance bodies and the starting UN e-participation score."
include.access--citizen-participation-in-policy,progress/2025-10-16-mauritanie-coordinateur-dialogue-national-consultations-90-organisations-societe-civile.md,2,2,"A second distinct event and a completed step: the report of the first preparatory phase of the national dialogue delivered to the President, with the scale of the consultation stated."
include.access--citizen-participation-in-policy,progress/2026-05-07-mtnima-wardip-attribution-provisoire-plateforme-participation-citoyenne.md,2,1,"The movement most directly on the indicator, and a primary procurement document: the citizen-participation platform passing from policy to a provisional contract award."
include.access--gender-equity,baseline/2023-01-01-bcm-strategie-nationale-inclusion-financiere-snif-2023-2028.md,1,1,"The Mauritanian instrument that both states the sex-disaggregated position in digital financial services and sets the corrective policy, naming women as a target group with their share of account holders and mobile-money customers."
include.access--gender-equity,progress/2025-10-01-banque-mondiale-findex-2025-mauritanie-connectivite-inclusion-financiere.md,2,2,"A distinct event: the release of the Mauritania component of Global Findex 2025, the only nationally representative demand-side series from which the country's digital gender gaps can be computed."
include.access--gender-equity,progress/2026-04-23-ami-journee-internationale-filles-tic-2026-defi-startups-feminines-ia.md,2,1,A completed step rather than an announcement: two ministries jointly marking Girls in ICT Day 2026 and awarding the prizes of a national challenge for women-led AI and digital-innovation start-ups.
include.access--inclusion-of-persons-with-disabilities,baseline/2006-11-23-mauritanie-ordonnance-2006-043-promotion-protection-personnes-handicapees.md,1,1,"The founding Mauritanian legal text in full, including the accessibility articles bearing on digital and information services and the creation of the disability card on which access to services turns."
include.access--inclusion-of-persons-with-disabilities,progress/2025-12-04-ami-journee-internationale-personnes-handicapees-transferts-6000-enfants.md,2,1,"The most quantified movement in the window: a package worth about 1.899 billion old ouguiyas including cash transfers for 6,000 disabled children, plus the standing position of over 18,000 disability cards issued."
include.access--inclusion-of-persons-with-disabilities,progress/2026-07-01-cndh-observations-epu-mauritanie-decrets-application-loi-handicap.md,2,2,A second distinct event and the most structurally significant: the national human-rights institution telling the Universal Periodic Review that the application decrees of law 043-2006 have been promulgated.
include.access--inclusion-of-refugees-and-idps,baseline/2022-05-15-mauritanie-decret-2022-063-refugies-personnes-a-proteger-jo-1509.md,1,1,"The operative national asylum instrument, superseding the 2005 decree; article 15 gives refugees national treatment for health care, the labour market, social security and education, which is the rule the indicator turns on."
include.access--inclusion-of-refugees-and-idps,progress/2026-01-01-unhcr-hodh-chargui-factsheet-mauritanie-2025-overview-registre-national.md,2,1,"The quantified position for the window and the one document tying registration to services: biometric identity management, the National Identification Number issued with ANRPTS, birth certificates, SIGE-R in schools and 8,263 households paid under Tekavoul."
include.access--inclusion-of-refugees-and-idps,progress/2026-03-31-ami-integration-structures-sanitaires-refugies-systeme-sante-hodh-charghi.md,2,2,A distinct event on the service-integration side with completed steps stated by the Ministry of Health: four camp health units handed to government services and service quality rising from 31 to 90 percent.
include.divides--bridging-of-digital-divides,baseline/2019-01-01-mesrstic-plan-actions-strategie-nationale-promotion-haut-debit-volume-2.md,1,1,"The operational action plan of the national broadband and universal-access strategy, so the instrument for closing the divide; the regulator's annual report and volume 1 of the same study were already staged by concurrent slices."
include.divides--bridging-of-digital-divides,progress/2026-02-24-agence-ecofin-guichet-numerique-bassikounou-fracture-numerique.md,2,2,"A distinct completed event: the first digital service desk in the interior wilayas, at Bassikounou, with 20 local young people trained to assist users and free connected devices provided."
include.divides--bridging-of-digital-divides,progress/2026-07-31-emergence-conseil-ministres-nouveau-decret-gestion-faus-tresor-public.md,2,1,The structural movement on the financing instrument itself: the Council of Ministers replacing the 2020 decree governing the universal-access fund and bringing it inside the State budgetary framework.
data.statistics--national-strategy-for-development-of-statistics,baseline/2021-01-01-mauritanie-snds-strategie-nationale-decennale-developpement-statistique-2021-2030.md,1,1,"The national strategy for the development of statistics itself — the ten-year SNDDS 2021-2030 with its costed first action plan 2021-2025, succeeding and assessing the SNDS 2016-2020. Nothing later has superseded it; no separate 2026-2030 plan document was found."
data.statistics--national-strategy-for-development-of-statistics,progress/2026-02-18-nouadhibou-atelier-regional-resultats-definitifs-rgph-2023.md,2,2,"A distinct event from the EPCV item: the regional dissemination of the definitive RGPH 2023 results with ANSADE present, evidencing the SNDDS axis on data use. Kept apart from the June 2025 national release, which is outside the window."
data.statistics--national-strategy-for-development-of-statistics,progress/2026-08-05-conseil-ministres-mauritanie-epcv-2025-resultats-preliminaires-pauvrete.md,2,1,"Council of Ministers communiqué presenting the preliminary results of the eighth EPCV, the flagship national statistical operation delivered under the SNDDS action plan, with dated official poverty figures. A completed output beats a restatement of plans."
data.satellite--agricultural-use-of-satellite-data,baseline/2025-07-29-oss-gmes-africa-mauritanie-cuct-services-observation-terre.md,1,1,"The standing description of the national Earth-observation arrangement itself: CUCT/Université de Nouakchott with the OSS under GMES & Africa, running MISBAR, MISLAND, GUETCROP and SAQIYA, with MISLAND-Mauritanie and SAQIYA-Mauritanie institutionalised on national servers."
data.satellite--agricultural-use-of-satellite-data,progress/2025-10-29-acf-rapport-biomasse-mauritanie-2025-biogenerator-satellite.md,2,1,"The only Mauritania-specific, dated, satellite-derived agricultural and pastoral product published inside the window: per-moughataa biomass anomalies from SPOT-VEGETATION, PROBA-V and Sentinel-3 via BioGenerator, converted into 2026 pastoral forecasts."
data.satellite--meteorological-use-of-satellite-data,baseline/2023-06-01-onm-mauritanie-plan-strategique-national-2024-2030-meteorologie.md,1,1,"The ONM's own operative strategy and the standing statement of Mauritania's meteorological satellite capability — it records the PUMA satellite image reception station renewed as synergie-2015 plus the AMESD station, and sets the plan to 2030."
data.satellite--meteorological-use-of-satellite-data,progress/2025-09-23-auc-climsa-puma-nouakchott-satellite-reception-inspection.md,2,1,"A completed step, not an intention: AUC on-site inspection of PUMA/ClimSA reception infrastructure deployed and installed in Nouakchott for receiving Meteosat MSG/MTG data from EUMETSAT. The only in-window item that names Mauritanian satellite reception equipment."
