indicator_id,progress,summary,developments,row_ids
infra.connect--internet-exchange-points,Advanced,"The country's [one exchange point is restarting](2025-01-27-isoc-foundation-mgix-restart-grant) after a 2019 suspension, on a small operating footprint.","A funder announcement of January 2025 named the national research network as a peering infrastructure grantee to restart the exchange after its suspension in 2019 ([grant](2025-01-27-isoc-foundation-mgix-restart-grant)).

A tracker page updated in February 2026 shows one active exchange with four members and under 1 per cent of domestic networks reachable through it ([tracker](2026-02-01-ixp-tracker-madagascar-pulse)).

The restart is real and the footprint is small: the figures evidence an exchange in operation rather than one most domestic networks reach.",MDG-infra.connect-mgix
infra.connect--satellite-broadband-licensing-and-availability,Advanced,"A [direct-to-cell satellite trial](2026-07-15-direct-to-cell-satellite-trial-telecomreviewafrica) ran in July 2026 on operator spectrum, a [low-earth-orbit rural partnership](2026-06-01-airtel-eutelsat-rural-broadband-techafricanews) deepened, and [ten enclaved zones](2025-03-20-starlink-decim-dix-zones-enclavees-2424) remain unconnected.","The first direct-to-cell trial ran at Sadabe on 11 July 2026 on an operator's spectrum, the third African country to do so, with commercial launch pending the regulator ([trial](2026-07-15-direct-to-cell-satellite-trial-telecomreviewafrica), [authorisation](2026-05-19-starlink-direct-to-cell-fcc-airtel-spaceinafrica)).

A separate low-earth-orbit rural broadband partnership was deepened in June 2026, with no rural site count or subscriber figure published ([partnership](2026-06-01-airtel-eutelsat-rural-broadband-techafricanews)).

An arrangement to connect ten enclaved zones under the connectivity project was discussed in March 2025 and nothing has been connected, with no site or date published ([zones](2025-03-20-starlink-decim-dix-zones-enclavees-2424)).",MDG-infra.connect-starlink-dtc|MDG-infra.connect-eutelsat|MDG-infra.connect-starlink-enclaved
infra.store--local-data-centre-capacity-all-providers,Advanced,A [commercial capacity estimate for 2024](2025-07-01-madagascar-data-center-market-brief-xalam) is the only figure held; government capacity was tendered in February 2026.,"A market briefing gives a country-level commercial data-centre capacity estimate as at 2024, the only such figure located ([briefing](2025-07-01-madagascar-data-center-market-brief-xalam)).

Infrastructure equipment for the two government data centres was tendered in three lots in February 2026 ([tender](2026-02-12-appel-offres-datacenters-ugd-prodigy)), after an air-conditioning quotation for the secondary site in August 2025 ([quotation](2025-08-28-prodigy-iavoloha-datacenter-aircon-tender)).

No regulator return, no operator-by-operator inventory and no commissioning date for the state facilities is held. The commercial figure is a market brief, not a supervised return.",MDG-infra.store-commercial-capacity|MDG-infra.store-data-centres
infra.store--local-data-centre-capacity-national-providers,Advanced,"[Two renewable-powered national data centres](2026-06-24-madagascar-worldbank-review-543m-prodigy-decim-ecofin) were confirmed in June 2026 as securing the identity system, with no commissioning date published.","Tenders opened in December 2025 for rehabilitation of the main data centre and the identity-card personalisation centre ([tenders](2025-12-22-prodigy-tenders-data-center-biometricupdate)).

The two centres were confirmed at a portfolio review in June 2026 as the facilities securing the identity system ([review](2026-06-24-madagascar-worldbank-review-543m-prodigy-decim-ecofin)). No capacity, commissioning date, operator or resilience arrangement is published, and no commercial data-centre capacity in the country is recorded at all.",MDG-infra.store-data-centres
infra.store--off-site-backup-capacity,"No change, a standing commercial service with no earlier position held",One commercial provider [replicates hosted servers offshore hourly](2026-08-31-hodi-pra-manage-offsite-backup); no government off-site backup arrangement is held.,"A commercial service page captured in August 2026 describes hourly backup of Madagascar-hosted servers to a Tier IV facility in another African or European country, with automated failover and recovery under two hours ([service](2026-08-31-hodi-pra-manage-offsite-backup)).

The government data-centre programme tendered infrastructure equipment for a primary and a secondary site in February 2026 ([tender](2026-02-12-appel-offres-datacenters-ugd-prodigy)).

The two sites are the state's own resilience arrangement as far as the base records it. No off-site or out-of-country backup policy for state data, and no continuity requirement, is held.",MDG-infra.store-offsite-backup|MDG-infra.store-data-centres
infra.energy--sufficient-energy-and-water-for-data-centres,Advanced,A [USD 250 million energy access programme](2026-05-06-worldbank-ascent-madagascar-250m-approval) was approved in May 2026 against a utility running a recovery plan.,"The utility published its own financial and operational recovery plan for electricity and water in June 2025 ([plan](2025-06-01-jirama-plan-redressement-financier-2025-2028)).

A programme approved in May 2026 commits USD 250 million for 200,000 new grid connections, hybridisation of 30 isolated power centres and 312,500 off-grid connections by 2030 ([approval](2026-05-06-worldbank-ascent-madagascar-250m-approval)).

Post-cyclone rebuilding at Toamasina had restored much of a network of which 91 per cent was down after the February 2026 cyclone, with about 4 MW still offline at publication ([recovery](2026-08-14-worldbank-toamasina-grid-recovery-cyclone-gezani)). Nothing in the base states the load or water requirement of the state data centres.",MDG-infra.energy-ascent|MDG-infra.energy-jirama-recovery
infra.energy--grid-reliability,Regressed,"[Rotating load-shedding returned](2026-08-29-newsmada-tac1-ambohimanambola-loadshedding) to the capital in August 2026 after a turbine failure, on losses of about 30 per cent.","The utility's own plain-language account of July 2025 puts about 30 per cent of electricity produced as lost to technical faults, fraud, theft and unpaid bills, with a 40 to 80 MW shortfall on the Antananarivo interconnected network, and expects first visible improvement only by the end of 2026 ([account](2025-07-01-jirama-faq-grid-reliability)).

A defective circuit breaker on a turbine at Ambohimanambola halted production in August 2026 and forced rotating load-shedding across the same network, a first repair having failed ([incident](2026-08-29-newsmada-tac1-ambohimanambola-loadshedding)).

Rebuilding at Toamasina after the February 2026 cyclone left about 4 MW offline and load-shedding continuing ([rebuild](2026-08-14-worldbank-toamasina-grid-recovery-cyclone-gezani)).",MDG-infra.energy-grid-reliability
infra.energy--rural-electrification,No change,"The only rural electrification commitment on file is [US$17.07m for solar mini-grids](2019-01-01-norfund-mdg-welight-minigrid-2019-welight-solar-mini-grid-and-rural-electrification), committed in 2019 with no implementation record.","The commitment of US$17,067,987 was made in 2019 and no implementation record is held ([commitment](2019-01-01-norfund-mdg-welight-minigrid-2019-welight-solar-mini-grid-and-rural-electrification)).

No connection count, electrification rate or grid-coverage figure is held for the country, which matters here because the connectivity programmes recorded elsewhere in this ledger pair digital and energy inclusion in one project.",MDG-finance.new-norfund-welight
infra.capacity--robustness-of-government-hardware-and-software,Advanced,Two public tenders opened for computing equipment and network build-out ([tender](2026-08-29-madagascar-fid-cerp-n87-materiels-informatiques)).,"The development intervention fund opened two tenders, one for computing equipment and one for the equipment to build a computer network ([tender](2026-08-29-madagascar-fid-cerp-n87-materiels-informatiques)). The tenders are open; no award, value or specification is on the base.",MDG-dpi.govtech-fid-ict-procurement
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,Advanced,A [system redesign with a capacity component](2025-08-14-prodigy-egp-redesign-capacity-strengthening) was tendered in August 2025; the digital readiness assessment sets the standing position.,"The digital readiness assessment handed to government in December 2025 is the standing account of institutional capacity, finding leadership and strategy in place and implementation reporting absent ([assessment](2025-12-01-madagascar-digital-readiness-assessment-undp)).

An international tender of August 2025 sought a redesign of the e-government procurement system on existing systems, with an explicit strengthening of actors' capacity ([tender](2025-08-14-prodigy-egp-redesign-capacity-strengthening)).

No establishment figure, vacancy rate or retention account for specialist digital posts is held, and the tender treats capacity as something to be bought in with the system.",MDG-infra.capacity-egp-redesign|MDG-gov.policy-dra|MDG-capacity.training-mndpt-recruitment
infra.cybersec--national-cybersecurity-readiness,Advanced,"A [multisectoral national cybersecurity strategy](2025-12-15-cybersecurite-strategie-nationale-midi) was launched at a December 2025 workshop on a three-month delivery target, and no document has been published.","The strategy was launched with a three-month delivery target and financed through the governance and identification programme; members of parliament flagged the 2014 cyber law as needing an update at the same workshop ([launch](2025-12-15-cybersecurite-strategie-nationale-midi)).

Eight months past that target, no strategy document is published. The base holds no national response team, no incident count and no readiness assessment for the country.",MDG-infra.cybersec-cyber-strategy
dpi.exchange--national-data-exchange-system,Advanced,"The [Rahaka interoperability platform](2026-04-29-guichet-unique-en-ligne-interoperabilite-rahaka-lexpress) went live in April 2026 across five institutions, built on X-Road and run by the digital governance unit.","National interoperability was launched in April 2026, with an online one-stop window announced alongside it; the platform is operational at the investment board, the social-security fund, the statistics institute, the justice ministry and the tax directorate ([launch](2026-04-29-guichet-unique-en-ligne-interoperabilite-rahaka-lexpress)).

Expansion of the platform had been put out to tender in August 2025 ([tender](2025-08-28 Madagascar seeks firm to expand digital interoperability platform)). No transaction volume, service catalogue or connection roadmap beyond those five bodies is published.",MDG-dpi.exchange-rahaka
dpi.exchange--use-of-digital-id-in-other-systems,Advanced,The [national exchange platform launched](2026-04-29-newsmada-rahaka-interoperability-platform-launch) in April 2026 as the route by which the unique identifier could reach other systems.,"The civil status law of 2018 mandates a state-issued unique identification number assigned at birth and applicable nationwide ([law](2018-11-27-loi-2018-027-etat-civil-who-int)), and a 2025 law on identification of natural persons cleared constitutional review in August ([decision](2025-08-26-decision-hcc-loi-2025-019-identification-personnes-physiques)).

The first stage of the national interoperability platform, built on X-Road, launched in April 2026, with the December 2025 interoperability decree as its legal basis ([launch](2026-04-29-newsmada-rahaka-interoperability-platform-launch)).

What the base does not hold is any account of which systems now consume the identifier through the platform, or of a live production integration.",MDG-dpi.exchange-rahaka|MDG-dpi.id-niu|MDG-gov.legislate-id-law
dpi.exchange--interoperability-of-health-systems,Advanced,The [national health platform](2023-01-01-psrsis-2023-2027-msanp) gained a financing-platform integration in October 2025 and an individual-record tracking pilot in June 2026.,"The health information strengthening plan for 2023 to 2027 names the national platform as the reference system with operational integrations for surveillance, vaccination, logistics and case management, while hospital systems remain experimental and interoperability standards, enterprise architecture and unique-identity integration are roadmap targets ([plan](2023-01-01-psrsis-2023-2027-msanp)).

A health financing and insurance platform announced interoperability with the national system in October 2025, with the ministry's information directorate supporting ([announcement](2025-10-07-mtomady-dhis2-interoperability)).

A tracker pilot for individual vaccination records opened in June 2026 across 20 public health centres and 54 private vaccination sites in one district ([pilot](2026-08-01-who-dhis2-tracker-pilot-vaccination)).",MDG-dpi.exchange-dhis2|MDG-dpi.exchange-psrsis
dpi.exchange--interoperability-of-education-systems,Advanced,A [permanent student identifier went national](2026-05-12-nuis-national-student-id-rollout) in May 2026; the ministry's data warehouse remains institutionally uncoordinated.,"An independent evaluation of March 2025 found the education ministry's data warehouse centralised and technically improved on international statistical standards, while institutional coordination and cross-ministry integration remained weak ([evaluation](2025-03-01-papesi-evaluation-unesco-iiep)).

A unique student identification number was launched nationally in May 2026, targeting 4.2 million students across 19,303 establishments, 48 school districts and 17 regions, after a pilot enrolling 180,000 students ([launch](2026-05-12-nuis-national-student-id-rollout)).

The national interoperability platform launched in the same window ([platform](2026-04-28-instat-interoperabilite-nationale)). No integration between the student identifier and the civil identity system is recorded.",MDG-dpi.mis-nuis|MDG-dpi.exchange-sige
dpi.exchange--interoperability-of-social-protection-systems,Advanced,"The [household census and biometric identity databases](2025-12-04-worldbank-prodigy-aide-memoire-mission) are being merged into a social protection registry, unfinished at February 2026.","A World Bank mission report of December 2025 records 5.09 million households and 19.7 million provisional unique identifiers captured by the household census, being merged with the biometric identity database, with merger, funding and enumerator payment unresolved ([mission](2025-12-04-worldbank-prodigy-aide-memoire-mission)).

A technical committee met in February 2026 and set data quality, security and resumption of field operations as priorities, targeting completion in September 2026 ([committee](2026-02-06-prea-rsu-efokontany-comite-technique)).

A proposed USD 50 million additional financing would expand the national social registry across all 23 regions and fund transition to mobile payments ([financing](2026-01-23-safety-nets-additional-financing-worldbank)).",MDG-dpi.exchange-efokontany|MDG-dpi.registry-rsu
dpi.id--robustness-of-system,"No change, an audit commissioned and not yet reported",The identity management system has [not entered mass-enrolment production](2026-03-02-ugd-idms-audit-tdr) and cannot be judged robust before its commissioned audits report.,"Terms of reference issued in March 2026 commission a two-phase technical and security audit of the national identity management system, covering architecture, security posture, scalability, resilience, continuity and incident management ([terms](2026-03-02-ugd-idms-audit-tdr)).

They state that biometric enrolment equipment is technically installed but the system has not entered mass-enrolment production, and that pre-enrolment and post-pilot audits are required before robustness can be judged.

That is the whole of what the base holds on the question. No audit finding, penetration test, availability figure or incident record has been published.",MDG-dpi.id-idms
dpi.id--registration-of-entire-population,Advanced,"The first adult enrolment phase [registered more than six million people](2026-07-27-lexpress-mg-identite-biometrique-six-millions) against a two-million target, on [2,500 kits across 1,729 centres](2026-04-21-madagascar-biometric-enrollment-laxton-biometricupdate).","A steering committee validated the proof of concept and released 2,500 kits across 1,729 centres operating six days a week ([kits](2026-04-21-madagascar-biometric-enrollment-laxton-biometricupdate)); the January pilot had enrolled about 130,000 people across 116 centres in 26 communes ([kits](2026-04-21-madagascar-biometric-enrollment-laxton-biometricupdate), [pilot](2026-01-24-reforme-enrolement-biometrique-lexpress), [enrolment](2026-03-16-etat-civil-enrolement-biometrique-national-lexpress)).

More than six million adults were enrolled in the April to June 2026 phase, against a two-million target, with a second phase in preparation ([phase](2026-07-27-lexpress-mg-identite-biometrique-six-millions), [identity](2026-07-01-no-longer-invisible-legal-identity-worldbank)).

The counts are reported on different scopes and dates, from 2.6m in two months to over 5.6m in total ([counts](2026-06-05-madagascar-2-6m-digital-id-enrollments-biometricupdate), [review](2026-06-24-population-enregistrement-biometrique-5m-lexpress)), and no cost figure for either phase is reported. The pilot ran through regime change, civil unrest and a cyclone.",MDG-dpi.id-prodigy-enrolment|MDG-dpi.id-enrolment-kits
dpi.id--national-maintenance-of-id-and-credentials-systems,Advanced,The [institution responsible](2020-12-02-decret-2020-1623-cneci-natlex) has existed since 2020; an audit firm for the identity system was sought in March 2026.,"A decree of December 2020 created the national civil status and identity centre, responsible for maintaining, securing and operating the national registers and the unique identifier under the interior ministry ([decree](2020-12-02-decret-2020-1623-cneci-natlex)).

An expression-of-interest notice of March 2026 recruited a firm for the identity system's performance audit, evidence the system remained under active project-led review ([notice](2026-03-10-ami-idms-audit-firm-digital-gov-mg)).

Infrastructure equipment for the data centres that host it was tendered in three lots in February 2026 ([tender](2026-02-12-appel-offres-datacenters-ugd-prodigy)). Maintenance to date has run through a donor project that closed in June 2026; no successor operating budget is held.",MDG-dpi.id-cneci|MDG-dpi.id-idms
dpi.id--authentication,Advanced,The [biometric card's authentication module](2025-06-11-webinaire-prodigy-cni-biometrique-digital-gov-mg) was specified in June 2025 and its pilot validated for nationwide deployment in March 2026.,"A technical webinar of June 2025 described the biometric identity card's architecture, including a QR-encoded verifiable credential and an identity-verification authentication and know-your-customer module ([webinar](2025-06-11-webinaire-prodigy-cni-biometrique-digital-gov-mg)).

Ceremonial enrolment for citizens aged 18 and over opened in January 2026 with a district pilot ([launch](2026-01-27-izaho-tokana-lancement-prea-gov-mg)).

A steering committee validated the pilot results in March 2026 and authorised nationwide deployment of 2,500 enrolment kits ([committee](2026-03-13-copil-enrolement-biometrique-prea-gov-mg)). No relying party, authentication volume or service using the module in production is named.",MDG-dpi.id-cni-biometrique|MDG-dpi.id-enrolment-kits
dpi.id--digital-id-from-birth,No change,"A [unique identification number at birth has been mandated](2018-11-27-loi-2018-027-etat-civil-who-int) in law since 2018, with assignment mechanisms only now in place.","Article 38 of the civil status law of November 2018 mandates a state-issued unique identification number assigned to every person at birth, applicable nationwide ([law](2018-11-27-loi-2018-027-etat-civil-who-int)).

The base holds no figure for how many newborns have been assigned one, no registration completeness rate, and no account of the mechanism by which a birth declaration generates the number.

The capture stops at article 111 of 152, so the law's later provisions on the registers and their maintenance are not in the base.",MDG-dpi.id-niu|MDG-gov.legislate-civil-status-law
dpi.id--interoperability-of-birth-registration-and-digital-id,Advanced,"A [law of 28 May 2026](2026-07-06-last-mile-civil-registration-biometricupdate) lets births be registered en masse inside the biometric enrolment operation, against a de-duplicated database.","Late birth registration had been available only through a costly judicial process; the new law permits mass registration within enrolment, with over 2,000 teams and more than 19,000 local chiefs confirming identities against a de-duplicated database ([law](2026-07-06-last-mile-civil-registration-biometricupdate)).

About six million adults, roughly 40 per cent, lacked a birth certificate ([identity](2026-07-01-no-longer-invisible-legal-identity-worldbank)), so the interoperability here is not a technical link between two working registers but the use of one operation to populate both at once.",MDG-dpi.registry-mass-birth-law
dpi.id--use-by-other-systems,Advanced,"The unique identifier was [integrated into the household register and civil-servant enrolment](2025-12-04-prodigy-aide-memoire-worldbank) by December 2025, with gaps outstanding.","A World Bank implementation-support mission of December 2025 records integration of the unique identifier and the biometric database into the household register, human-resources enrolment of civil servants and digitisation of a court records system, with integration gaps outstanding before the project's June 2026 closing date ([mission](2025-12-04-prodigy-aide-memoire-worldbank)).

The law on identification of natural persons that underpins the use cleared constitutional review in August 2025 ([decision](2025-08-26-decision-hcc-loi-2025-019-identification-personnes-physiques)).

The mission report names the integrations; it does not state which are in production, and no transaction volume through any of them is held.",MDG-dpi.id-niu|MDG-dpi.exchange-efokontany
dpi.pay--governance-role-of-central-bank,Advanced,"A [vendor was selected](2025-10-29-ecurrency-dsc3-eariary-cbdc-partner-prnewswire) in October 2025 for the central bank digital currency pilot, with the bank sole issuer and distribution private; no live pilot is reported.","Testing had been announced in May 2025 with no vendor named ([testing](2025-05-28 Madagascar Tests e-Ariary, Its Central Bank Digital Currency, to Modernize Payments)).

A platform was selected in October 2025 on a model where the central bank is sole issuer and distribution is private, and no live pilot has been reported since ([selection](2025-10-29-ecurrency-dsc3-eariary-cbdc-partner-prnewswire)). No other supervisory act, licensing decision or payment-system rule of the central bank is held in this base.",MDG-dpi.pay-e-ariary
dpi.pay--g2p-functionality,Regressed,The [government payment card framework was abrogated](2026-04-10-e-poketra-decret-abroge-lexpress) in April 2026 after technical failures and payment delays.,"A card to digitalise pension payment was adopted by decree in April 2022 ([adoption](2022-05-09-e-poketra-digitalisation-pensions-mef-gov-mg)).

The audit court found 76,073 of 250,000 cards distributed and unused, with the scheme administratively suspended from July 2024 ([audit](2026-03-01-rapport-audit-mndpt-cour-des-comptes)); the framework decree was abrogated in Council of Ministers in April 2026, with over 110,000 cards reported in circulation among students ([abrogation](2026-04-10-e-poketra-decret-abroge-lexpress)).

A proposed USD 50 million additional financing would fund transition of cash transfers to mobile payments in partnership with mobile operators ([financing](2026-01-23-safety-nets-additional-financing-worldbank)).",MDG-dpi.pay-e-poketra
dpi.pay--revenue-collection,Advanced,Two collection systems entered service in the window: [non-tax revenue by mobile money](2025-05-09-sigrnf-lancement-mef-gov-mg) and an integrated tax administration platform.,"A non-tax revenue system launched in May 2025 enabling 24-hour mobile-money payment of government revenues through the three mobile money operators, with progressive nationwide deployment ([launch](2025-05-09-sigrnf-lancement-mef-gov-mg)).

The integrated tax administration system was confirmed tested and ready for production from the end of September 2025, consolidating electronic filing, diversified payment and traceability ([production](2025-09-19-safi-mise-en-production-moov-mg)).

Mandatory electronic invoicing was made law by decree of 2 July 2025, running through a central platform connected by interface to homologated third-party systems and phased from large taxpayers ([decree](2025-07-02-decret-e-facturation-madagascar)). No collection figure under any of the three is held.",MDG-dpi.pay-sigrnf|MDG-dpi.mis-safi|MDG-dpi.pay-e-facturation
dpi.pay--b2b-and-b2g-functionality,Advanced,"A [digital-bank strategy](2025-11-26-axian-digibank-fintech-rebrand-techcabal) serving about 500,000 merchants a month was announced in November 2025, alongside a [business transactions application](2025-03-19 Madagascar - Orange Launches Mobile App (Orange Money Pro) for Business Transactions).","The fintech cluster was rebranded in November 2025 and its mobile money and payment products are being evolved toward a full digital bank across five markets, serving about 500,000 merchants a month ([strategy](2025-11-26-axian-digibank-fintech-rebrand-techcabal)).

A competing operator launched a business transactions application in March 2025, still in service with no take-up figures published ([application](2025-03-19 Madagascar - Orange Launches Mobile App (Orange Money Pro) for Business Transactions)). No government-to-business or business-to-government payment stream is separately recorded.",MDG-dpi.pay-axian-digibank|MDG-dpi.pay-orange-money-pro
dpi.pay--p2p-p2g-and-p2b-functionality,Advanced,"A [bank was integrated into a mobile money service](2026-07-17-airtel-money-baobab-bank-partnership-techafricanews) in July 2026, giving bidirectional wallet-to-account transfers over short code and application.","The integration gives bidirectional transfers between wallet and bank account over unstructured supplementary service data and the bank's own application ([integration](2026-07-17-airtel-money-baobab-bank-partnership-techafricanews)).

It is the base's only record of a wallet and a bank interoperating in the country. No transfer volume, fee or count of participating banks is published.",MDG-dpi.pay-airtel-baobab
dpi.pay--population-uptake,"Mixed, active users at about a fifth of the population while the largest platform's core migration disrupted service","[Six to seven million active mobile money users](2026-08-03-mvola-director-general-interview-trust-financial-inclusion) are reported against a population of about thirty million, and the [largest platform](2026-08-03-mvola-director-general-interview-trust-financial-inclusion) migrated its core with outages.","The active-user range is the operator's figure for the whole market, and it is not comparable with a 73 per cent usage figure in a 2025 study that measured awareness and use rather than active accounts ([users](2026-08-03-mvola-director-general-interview-trust-financial-inclusion)).

The largest platform replaced its core in May 2026, with outages and balance-display faults through May and June that the operator states were regularised ([migration](2026-08-03-mvola-director-general-interview-trust-financial-inclusion)). The account is the operator's alone, given three months after the fact: no regulator is named, no incident report is published and no compensation is mentioned.",MDG-include.access-mobile-money-users|MDG-dpi.pay-mvola
dpi.pay--cross-border-functionality,Advanced,"A [card and cross-border partnership was announced](2025-11-27-mastercard-axian-partnership) in November 2025 across five markets, with no launch date for Madagascar.","A card network and the domestic mobile money group announced a collaboration in November 2025 to launch virtual and physical cards and cross-border payment features under the domestic mobile money brands across Tanzania, Madagascar, Togo, Comoros and Senegal ([announcement](2025-11-27-mastercard-axian-partnership)).

What the base does not hold is a live cross-border service, a corridor volume, a regional settlement arrangement Madagascar participates in, or a date for the announced features reaching the domestic market.",MDG-dpi.pay-mastercard-axian
dpi.pay--consumer-protection,Advanced,"The central bank [opened audits of electronic money institutions](2026-06-11-bfm-audits-eme-2424-mg) in June 2026 after user complaints, and a reimbursement route followed in August.","The banking law of September 2020 establishes the supervisor's licensing, prudential and disciplinary powers over banks and electronic money providers ([law](2020-09-01-loi-2020-011-loi-bancaire-banky-foibe)).

The central bank governor told the National Assembly in June 2026 that audits of electronic money institutions were under way, covering technical compliance, platform security and whether issued electronic money is fully backed, and recalled the institutions' 24-hour complaint-handling obligation ([audits](2026-06-11-bfm-audits-eme-2424-mg)).

Customers who paid the same electricity bill twice by mobile money were given a reimbursement route in August 2026, with operators transmitting payment histories to the utility ([reimbursement](2026-08-26-jirama-remboursement-mobile-money-newsmada)). No audit finding or sanction has been published.",MDG-dpi.pay-eme-supervision|MDG-gov.legislate-banking-law
dpi.registry--population-register,Advanced,[Biometric enrolment opened in January 2026](2026-01-27-izaho-tokana-lancement-prea-gov-mg) and a special registration law for unregistered adults cleared review in May.,"The civil status law of 2018 is the founding instrument, mandating a unique identification number at birth ([law](2018-11-27-loi-2018-027-etat-civil-who-int)).

Ceremonial launch of biometric enrolment for citizens aged 18 and over opened a district pilot in January 2026 ([launch](2026-01-27-izaho-tokana-lancement-prea-gov-mg)).

A derogatory birth-registration law for adults without birth certificates, verified by local officials, was cleared for promulgation in May 2026 ([decision](2026-05-13-decision-hcc-loi-2026-001-enregistrement-naissances-derogatoire)). The register's completeness is not stated anywhere in the base, and the two routes into it — enrolment and derogatory registration — have no published reconciliation.",MDG-dpi.id-niu|MDG-gov.legislate-birth-registration-law|MDG-dpi.id-prodigy-enrolment
dpi.registry--civil-register,Advanced,"About [ten million civil records](2026-05-08-studia-ai-digitisation-civil-records-intelligentcio) were digitised across 1,695 communes, under an [EUR 8.5m registry and database contract](2025-05-16-madagascar-selects-in-groupe-8-5m-digital-id-biometricupdate) awarded in May 2025.","The digitisation covered about ten million records across 1,695 communes using optical character recognition and machine indexing, carried out with mobile satellite and solar units ([digitisation](2026-05-08-studia-ai-digitisation-civil-records-intelligentcio)).

A civil registry and database management contract of EUR 8.5m was awarded in May 2025, with no delivery milestone published since ([contract](2025-05-16-madagascar-selects-in-groupe-8-5m-digital-id-biometricupdate)). No completeness rate, error rate or count of records still on paper is held.",MDG-dpi.registry-record-digitisation|MDG-dpi.registry-in-groupe
dpi.registry--address-register,No change,"[Spatial data infrastructures are not yet implemented](2023-01-01-ftm-madagascar-report-iho) on the national geographic institute's own account, and no state address register exists.","The institute's own status report states under its ninth item that spatial data infrastructures are not yet implemented, the most recent dated authoritative statement located on the country's addressing and geospatial register infrastructure ([report](2023-01-01-ftm-madagascar-report-iho)).

The only in-window addressing development is a community-built mobile layer whose publisher states it is not a government service and that its codes have no legal value ([layer](2026-07-13-adiresy-mobile-github)).

No addressing standard, no state register and no mandate for one is held. The gap is a dated, searched absence rather than an unexamined one.",MDG-dpi.registry-address
dpi.registry--business-register,Advanced,The [online business registration platform](2024-11-13-decret-2024-1911-orinasa) reached two more regions in the window as the investment board decentralised.,"A decree of November 2024 established the platform, administered exclusively by the investment board with interoperability across the courts, tax and statistical registers, and preserved the paper procedure in regions where it is not deployed ([decree](2024-11-13-decret-2024-1911-orinasa)).

A regional antenna opened at Manakara in May 2026, the platform having been live there since July 2025, coordinating registration between the tribunal, the statistics office, the tax administration and the board ([antenna](2026-05-26-edbm-manakara-antenne-newsmada)).

A further antenna opened in the Sava region in July 2026, allowing local operators to register a company without travelling to the capital ([antenna](2026-07-02-edbm-sava-antenne-newsmada)). No registration volume through the platform is held.",MDG-dpi.registry-orinasa
dpi.registry--social-protection-register,Advanced,"The social registry [reached 2.6 million households](2026-05-13-rsu-2-6-millions-menages-lexpress) by May 2026, passing its June target early.","A decree of September 2017 created the beneficiary register for non-contributory social protection, the legal basis of the current registry ([decree](2017-09-19-decret-2017-844-rbrnc)).

The registry reached 2.6 million households by May 2026, up from 990,000 in February 2023, exceeding the ministry's target of 2.5 million by June, with registration continuing in 99 districts to December 2026 ([count](2026-05-13-rsu-2-6-millions-menages-lexpress)).

A proposed USD 50 million additional financing would expand it across all 23 regions and extend the project to December 2027 ([financing](2026-01-23-safety-nets-additional-financing-worldbank)). The merger with the biometric identity database remains unfinished.",MDG-dpi.registry-rsu|MDG-dpi.exchange-efokontany
dpi.registry--electoral-register,Advanced,"A [full reconstitution of the electoral roll](2026-07-29-madagascar-ceni-full-electoral-roll-revision-2027) opened in July 2026, running four months and gated on presentation of a national identity card.","The reconstitution began at Talata Volonondry and runs to 24 November 2026 through five registration channels, replacing a roll the commission records as contested ([reconstitution](2026-07-29-madagascar-ceni-full-electoral-roll-revision-2027)).

The commission states that an unregistered citizen may not observe polling in their own place of residence, lodge a complaint or contest results, which makes the identity-card gate a condition on political participation and not only on voting.",MDG-dpi.registry-electoral-roll
dpi.registry--tax-register,Advanced,A [beneficial owners register was launched](2026-06-16-rcbe-launch-mef) in June 2026 alongside a new release of the online declaration service.,"A tax administration diagnostic mission in October 2022 assessed the integrity of the taxpayer register, the taxpayer number and its online service, the second such assessment ([diagnostic](2022-10-01-tadat-madagascar-2022)).

A new version of the online tax declaration service was released alongside the integrated administration system in October 2025 ([release](2025-10-07-safi-e-hetra-newsmada)).

A central register of beneficial owners was launched in June 2026 under the transparency and domestic revenue agenda, against illicit financial flows estimated at USD 330 million in 2024 ([launch](2026-06-16-rcbe-launch-mef)). The diagnostic's own register-integrity scores are not in the base; only its contents and preface were captured.",MDG-dpi.registry-nif|MDG-dpi.registry-rcbe
dpi.registry--land-register,Advanced,"A [national diagnostic of 524 communes](2026-05-18-guichets-fonciers-diagnostic-moov) in 2026 found 911,744 certificates recorded and 65 per cent of offices still on paper.","The national land programme records, as at February 2024, 35 land services, 594 communes with a decentralised land office, 699,816 land titles and 1,518,000 land certificates, and states that no integrated national land information system yet exists ([programme](2026-04-30-programme-national-foncier-ii)).

A ministry diagnostic run from February to May 2026 across 524 communes recorded 911,744 certificates nationally, with 65 per cent of offices still paper-based or off-grid, an average processing time of 3.5 months and 51 per cent of certificate disputes reaching the courts ([diagnostic](2026-05-18-guichets-fonciers-diagnostic-moov)).

An urban development project approved in 2026 carries registry components ([project](2026-07-06-world-bank-mdg-2026-02-produire2-urban-resilience)).",MDG-dpi.registry-land
